PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 7570_1,HD 7570,0.15,0.071,0.941,1.635,15.261,1.14,2.004,0.007379,87.122676,0.1396,0.671181,0,0,1,2035.028767
HD 7570_2,HD 7570,1.977,0.063,1.73,4.353,15.261,1.14,2.004,0.104263,222.115913,1.987282,0.077811,0,0,1,2035.028767
HD 7570_3,HD 7570,3.034,0.079,1.364,2.717,15.261,1.14,2.004,0.176931,267.695569,3.267089,0.651728,0,0,1,2035.028767
HD 7570_4,HD 7570,0.569,0.099,0.726,0.372,15.261,1.14,2.004,0.040659,245.882592,0.620508,0.320477,0,0,1,2035.028767
HD 84117_0,HD 84117,10.178,0.046,0.935,0.614,14.951,1.14,1.977,0.076497,320.105772,9.718904,0.000174,0,0,1,2035.030137
HD 84117_1,HD 84117,9.755,0.033,1.488,2.961,14.951,1.14,1.977,0.443761,223.488957,9.81816,0.778129,0,0,1,2035.030137
HD 84117_2,HD 84117,0.48,0.183,0.807,0.25,14.951,1.14,1.977,0.013122,148.03274,0.522561,0.00596,0,0,1,2035.030137
HD 84117_3,HD 84117,2.469,0.127,0.583,0.258,14.951,1.14,1.977,0.126965,89.448057,2.616468,0.053104,0,0,1,2035.030137
HD 84117_4,HD 84117,6.68,0.022,1.188,3.084,14.951,1.14,1.977,0.436913,233.950726,6.533547,0.328192,0,0,1,2035.030137
HD 84117_5,HD 84117,2.421,0.095,0.605,0.168,14.951,1.14,1.977,0.166927,199.346641,2.650787,0.505067,0,0,1,2035.030137
HD 84117_6,HD 84117,6.437,0.099,2.023,8.087,14.951,1.14,1.977,0.369232,352.503656,6.141564,0.568517,0,0,1,2035.030137
HD 160691_0,HD 160691,1.46,0.051,0.67,0.184,15.604,1.0,1.899,0.097953,21.010905,1.530002,0.341107,0,0,1,2035.031507
HD 160691_1,HD 160691,0.274,0.085,0.88,1.157,15.604,1.0,1.899,0.017694,333.070594,0.277462,0.369272,0,0,1,2035.031507
HD 160691_2,HD 160691,0.346,0.144,0.58,0.055,15.604,1.0,1.899,0.009844,349.368853,0.384644,0.92403,0,0,1,2035.031507
HD 160691_3,HD 160691,0.123,0.058,0.556,0.121,15.604,1.0,1.899,0.004376,291.223307,0.129526,0.867381,0,0,1,2035.031507
HD 160691_4,HD 160691,2.415,0.073,1.777,3.583,15.604,1.0,1.899,0.148681,269.123035,2.325955,0.354841,0,0,1,2035.031507
HD 160691_5,HD 160691,6.546,0.09,0.644,0.16,15.604,1.0,1.899,0.259494,230.70588,6.409349,0.032367,0,0,1,2035.031507
HD 160691_6,HD 160691,2.937,0.058,2.424,11.092,15.604,1.0,1.899,0.091023,158.142445,3.083374,0.011376,0,0,1,2035.031507
HD 160691_7,HD 160691,3.23,0.098,2.375,9.072,15.604,1.0,1.899,0.153152,180.317261,2.913931,0.08591,0,0,1,2035.031507
HD 128620_0,HD 128620,1.567,0.074,0.945,1.071,1.332,1.11,1.521,0.428566,346.242028,1.455435,0.006835,0,0,1,2035.032877
HD 128620_1,HD 128620,1.266,0.016,1.198,2.188,1.332,1.11,1.521,0.753861,264.275372,1.273366,0.688123,0,0,1,2035.032877
