iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-0.9936464896881141,-0.9353969556792681,-0.49741433813312064,3.7030490242663365,6.770208991920549,48.8686160707318,-983.3865240445512,7.0,1.0,0.00020548140588419754,-983.3865240445512,987.0956000016921,8.646900683558897,50.690405441693315,3.0,0.0,0.32840168094401384,0.32840168094401384
502,1,-0.8977937508552287,-0.9917253830157087,-0.5066042465236293,3.9171281926444004,5.290957370074525,62.29701172138425,-975.8468799853039,15.0,1.0,0.2101409370056535,-975.8468799853039,981.6259292511561,-6.629312477989288,6.7300000745939315,4.0,0.0,0.32840168094401384,0.32840168094401384
503,1,-0.831858173625653,-0.9256036285738958,-0.4173658558924007,3.644551311029468,5.741450831306299,66.82457697635633,-975.6720111150687,7.0,1.0,0.11327158112900586,-975.6720111150687,979.5189909434455,0.9547286867129969,3.5030681610675174,3.0,0.0,0.32840168094401384,0.32840168094401384
504,1,-1.3627200692235792,-0.6582263045942849,-1.2870832132015977,3.2302946659116256,6.488467101650676,66.37482782545597,-975.8735399248901,15.0,1.0,0.9942338278920871,-975.8735399248901,978.7039084862869,-0.014799507084376273,-0.1245338679239012,3.0,0.0,0.32840168094401384,0.32840168094401384
505,1,-1.167872260368485,-0.7687121322369936,-0.8536202645152873,3.671356913689175,7.471990389751016,87.5192583329186,-973.256119774311,7.0,1.0,0.7880686623086409,-973.256119774311,977.4349067838708,0.09250610746846633,0.611839203975137,3.0,0.0,0.32840168094401384,0.32840168094401384
506,1,-1.2261644023170444,-0.7331140506984344,-0.6334289697854398,3.3352119589885874,5.440641697842995,65.0222980345016,-974.2342000475006,15.0,1.0,0.6417844998063909,-974.2342000475006,975.0542565175233,-0.6452782888436559,1.074010757741462,4.0,0.0,0.32840168094401384,0.32840168094401384
507,1,-1.0871641781392345,-0.7158513260563169,-0.6089598798658304,3.333021557142725,6.098056566960959,62.907348826774644,-974.2416307879765,7.0,1.0,0.9972075108193332,-974.2416307879765,976.3759408780777,-0.22596578664274602,-0.22596578664274602,3.0,0.0,0.32840168094401384,0.32840168094401384
508,1,-1.35686203479505,-0.7851410451476113,-0.25855466248120784,4.153984846562871,6.34921641673834,69.4967528121148,-974.0473822927738,15.0,1.0,0.9833301754944951,-974.0473822927738,976.9160918027063,-0.05840396698181394,0.07387844348363615,4.0,0.0,0.32840168094401384,0.32840168094401384
509,1,-1.1878010920651505,-0.8009545514347121,-1.1611582588056493,3.4288140056022685,8.448897045904788,110.21595811733661,-975.1191774485933,15.0,1.0,0.6522498860528313,-975.1191774485933,975.8529328920151,0.43867825669451577,1.0228696483012527,4.0,0.0,0.32840168094401384,0.32840168094401384
510,1,-1.188919777265081,-0.8137818951395364,-1.1673595434417177,3.60138410679822,8.608600360503665,90.79796187449429,-974.8844824451695,3.0,1.0,0.8436066986542282,-974.8844824451695,976.748063909622,0.07512582026629389,0.5055175180134484,2.0,0.0,0.32840168094401384,0.32840168094401384
