PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.083,257.641,1.342,0.332,1,3,6,2036.781
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.063,304.673,1.017,0.307,1,4,6,2036.781
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.103,51.805,1.937,0.447,1,5,5,2036.793
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.119,240.189,1.54,0.441,1,3,5,2036.801
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.101,278.507,2.609,0.715,1,2,4,2036.815
HD 20807_1,HD 20807,1.546,0.069,0.954,0.846,12.039,1.07,1.017,0.077,102.766,1.65,0.849,1,5,7,2036.82
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.062,212.991,1.648,0.05,0,1,4,2036.946
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.844,350.078,1.479,0.063,0,1,6,2037.015
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.836,69.379,1.263,0.118,1,5,6,2037.015
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.075,169.163,1.433,0.488,1,6,6,2037.056
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.105,275.463,1.675,0.264,1,2,4,2037.108
HD 20807_1,HD 20807,1.546,0.069,0.954,0.846,12.039,1.07,1.017,0.126,151.537,1.582,0.478,1,6,8,2037.125
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.024,12.299,1.22,0.952,0,3,7,2037.138
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.058,90.866,0.965,0.439,0,4,7,2037.138
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.211,126.395,2.291,0.094,0,1,4,2037.234
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.098,124.226,1.787,0.376,1,6,6,2037.24
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.072,359.536,1.419,0.802,1,4,6,2037.251
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.117,316.641,1.693,0.237,1,3,5,2037.317
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.947,354.359,1.624,0.699,1,2,7,2037.418
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.862,199.886,1.248,0.147,1,6,7,2037.418
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.142,300.475,2.805,0.25,0,2,5,2037.418
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.073,261.896,1.364,0.233,1,7,7,2037.467
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.077,82.44,1.303,0.186,1,4,8,2037.495
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.062,218.844,1.067,0.16,0,4,8,2037.495
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.03,304.297,1.66,0.945,0,1,5,2037.596
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.1,197.811,1.856,0.234,1,7,7,2037.687
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.112,68.91,1.549,0.138,0,4,7,2037.701
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.099,54.382,1.687,0.159,0,2,5,2037.81
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.391,164.367,1.68,0.954,1,3,8,2037.821
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.652,291.721,1.28,0.776,1,7,8,2037.821
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.076,359.766,1.446,0.192,1,8,8,2037.879
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.106,70.476,1.615,0.507,1,4,6,2037.895
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.241,179.027,2.327,0.508,0,1,5,2037.98
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.089,326.115,2.836,0.029,0,2,6,2038.021
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.11,263.413,2.047,0.214,1,8,8,2038.134
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.081,174.158,1.659,0.029,0,4,8,2038.15
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.101,54.378,1.924,0.272,1,2,6,2038.246
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.13,170.94,1.854,0.3,1,5,7,2038.474
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.102,148.336,1.92,0.636,1,3,6,2038.512
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.063,71.009,2.681,0.011,0,2,7,2038.627
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.176,258.477,2.431,0.791,1,2,6,2038.726
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.035,175.222,1.738,0.006,0,2,7,2038.896
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.122,256.3,1.847,0.166,0,5,8,2039.052
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.108,255.943,1.737,0.387,1,4,7,2039.214
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.124,113.201,2.452,0.229,0,2,8,2039.233
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.262,326.531,2.472,0.467,0,2,7,2039.471
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.057,253.894,1.588,0.773,0,2,8,2039.545
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.087,28.361,1.634,0.101,0,4,8,2039.915
