PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 3651 A_0,HD 3651 A,0.818,0.09,1.086,0.195,11.108,0.86,0.532,0.05904,188.539813,0.757634,0.609471,0,3,8,2038.38186
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.076226,129.095519,1.479727,0.504159,1,6,6,2038.534191
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.110395,248.014347,1.513599,0.544565,1,5,5,2038.702376
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,0.42565,346.193424,1.45535,0.006691,0,2,5,2038.756135
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.843998,196.874424,1.247248,0.132111,1,5,5,2038.756135
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.177803,264.063932,2.436032,0.786671,1,3,4,2038.768507
HD 128621_4,HD 128621,1.135,0.055,1.179,1.502,1.332,0.94,0.503,0.874842,353.9756,1.16529,0.318222,1,8,8,2038.794422
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.120221,268.167588,1.821022,0.169134,1,4,4,2039.124318
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.084992,16.102005,1.423433,0.721562,1,6,6,2039.150915
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.025626,155.637207,1.404701,0.002825,0,5,7,2039.221453
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.062541,149.232522,1.021014,0.252862,1,5,7,2039.221453
HD 128620_0,HD 128620,1.567,0.074,0.945,0.738,1.332,1.11,1.521,1.018222,353.927791,1.612271,0.636436,0,2,6,2039.245168
HD 128620_1,HD 128620,1.266,0.016,1.198,6.221,1.332,1.11,1.521,0.636163,319.676016,1.283969,0.789004,1,6,6,2039.245168
HD 187691 A_1,HD 187691 A,2.61,0.091,1.018,1.386,19.488,1.25,2.835,0.124462,115.505192,2.434461,0.276638,1,3,4,2039.292207
HD 20807_1,HD 20807,1.546,0.069,0.954,0.846,12.039,1.07,1.017,0.099604,186.422839,1.475209,0.082783,1,6,7,2039.297203
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.102524,56.433457,1.923239,0.448586,1,5,5,2039.350237
HD 693_4,HD 693,1.744,0.105,1.392,2.348,18.886,1.18,2.997,0.075944,241.004422,1.562703,0.542239,1,4,4,2039.421664
HD 23249_0,HD 23249,2.38,0.039,0.804,0.586,9.089,0.87,2.941,0.264486,328.929499,2.470496,0.442113,1,4,5,2039.51189
HD 20807_1,HD 20807,1.546,0.069,0.954,0.846,12.039,1.07,1.017,0.100171,318.032057,1.467036,0.086753,1,7,8,2039.736463
HD 17206_0,HD 17206,1.742,0.09,0.885,1.25,14.276,1.21,2.617,0.108255,24.48325,1.585891,0.438551,1,5,5,2039.768954
HD 142373_1,HD 142373,1.76,0.092,0.868,0.535,15.898,1.08,3.136,0.081996,3.706695,1.607677,0.081941,0,4,5,2039.804583
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.080583,88.524985,1.508391,0.43234,1,7,7,2039.99418
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.118011,214.120296,1.62738,0.139534,1,7,7,2040.228221
