iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.471839265938394,-0.6970702210257542,-0.8217831533437909,4.0965489541816,4.627569327953563,55.70653809261388,-902.9607895584327,7.0,1.0,0.9078976484303818,-902.9607895584327,904.7560525967352,-0.06222018325456702,0.23005541692668885,3.0,0.0,0.3190828515363108,0.3190828515363108
502,1,-1.1869172455539356,-0.683073101215605,-0.3360571553363165,3.6256196476433096,4.121707373779357,49.73154554107465,-901.0775075782547,7.0,1.0,0.9916300669138562,-901.0775075782547,903.2380111026906,-0.0003912050391363664,-0.0480968494202898,3.0,0.0,0.3190828515363108,0.3190828515363108
503,1,-1.0966592104928843,-0.7302836528337782,-0.10870877257707079,3.173609083410971,4.212972856975396,52.34311577353087,-905.2924906915474,7.0,1.0,0.5779666771088208,-905.2924906915474,906.7539105870055,0.42201964670618963,0.849623313376128,3.0,0.0,0.3190828515363108,0.3190828515363108
504,1,-1.4619486982757088,-0.7218899413934441,-0.7751232745179397,3.99650180749288,3.5751232181075747,43.416563964387606,-903.4128721362995,39.0,1.0,0.9991430342501968,-903.4128721362995,907.0311607338718,-0.23528607979199023,-0.46747504847417076,5.0,0.0,0.3190828515363108,0.3190828515363108
505,1,-1.4037054407868563,-0.6711629906022161,-0.10892767827952099,4.245061625835954,3.988470523787578,47.945370613941805,-901.973826956012,7.0,1.0,0.7703650153874656,-901.973826956012,907.2119367123529,-0.12206097629518808,0.5546887831707181,3.0,0.0,0.3190828515363108,0.3190828515363108
506,1,-1.5419331738396878,-0.7931986536187843,-0.16751074528754373,4.005535999420044,3.908884023499815,44.925053621737575,-904.1428345276012,7.0,1.0,0.7539245966802491,-904.1428345276012,905.4559235572478,0.11052936410271741,0.5529461774608535,3.0,0.0,0.3190828515363108,0.3190828515363108
507,1,-1.0810155294998296,-0.7301022043035612,-0.8393706271476891,3.982181508372572,3.652412327868368,41.34463869700683,-903.5360802955488,15.0,1.0,0.6940433698500712,-903.5360802955488,907.2743197639961,-0.08442103832783232,0.895541333228266,4.0,0.0,0.3190828515363108,0.3190828515363108
508,1,-1.1124862432946188,-0.9037472069556163,-0.1619939094858598,4.092035875108014,3.993325115271704,47.88915282292698,-902.546076574533,15.0,1.0,0.6974414887089841,-902.546076574533,907.0013191894064,-0.005170216961005281,0.8274909134179325,4.0,0.0,0.3190828515363108,0.3190828515363108
509,1,-1.1574629877581906,-0.6923836733886581,-0.4585644921837684,4.150169676556601,4.075832087637089,46.96146265237258,-901.8356276657453,15.0,1.0,0.9468661618320695,-901.8356276657453,904.8678646912143,0.07847931626849913,0.1601570113643902,4.0,0.0,0.3190828515363108,0.3190828515363108
510,1,-1.1383955080368242,-0.7083533269415643,-0.5088932874061101,4.16028755375808,4.353871986419206,50.67136840379699,-901.8175168813898,15.0,1.0,0.9756001065565792,-901.8175168813898,902.8001277391172,0.013584094179577733,-0.13305229119202977,4.0,0.0,0.3190828515363108,0.3190828515363108
511,1,-1.204869955198479,-0.9149613066870348,-0.2759414024469464,4.115381719196862,3.8658673407627253,47.608779669843344,-903.5025529249255,7.0,1.0,0.9232203094080186,-903.5025529249255,904.3333245077228,0.15793317674399532,0.21677271592341185,3.0,0.0,0.3190828515363108,0.3190828515363108
512,1,-1.3527691116782066,-0.8576745425244496,-0.32848091956836,4.769814700721376,4.388075649222108,53.86545111689979,-903.2926294433182,15.0,1.0,0.9993165149448174,-903.2926294433182,906.7063776034532,-0.18203056780259885,-0.3096535445459949,4.0,0.0,0.3190828515363108,0.3190828515363108
