PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 192310_0,HD 192310,1.267,0.07,0.641,0.14,8.812,0.77,0.404,0.017,120.799,1.186,0.0,0,0,2,2035.251
HD 192310_1,HD 192310,1.472,0.082,2.73,7.674,8.812,0.77,0.404,0.139,87.335,1.562,0.071,1,2,2,2035.251
HD 192310_2,HD 192310,0.631,0.109,2.544,13.411,8.812,0.77,0.404,0.062,33.171,0.564,0.459,1,2,2,2035.251
HD 192310_3,HD 192310,0.091,0.084,2.458,12.572,8.812,0.77,0.404,0.008,346.537,0.084,0.085,0,0,2,2035.251
HD 131156 A_0,HD 131156 A,0.922,0.01,2.426,6.027,6.754,0.96,0.553,0.135,206.661,0.913,0.342,1,2,2,2035.251
HD 131156 A_1,HD 131156 A,1.097,0.147,1.932,4.971,6.754,0.96,0.553,0.121,56.513,1.242,0.79,1,2,2,2035.251
HD 136352_0,HD 136352,1.127,0.083,0.501,0.05,14.739,1.02,1.029,0.081,70.564,1.2,0.274,0,0,2,2035.251
HD 136352_2,HD 136352,0.995,0.082,1.549,3.519,14.739,1.02,1.029,0.025,175.633,0.934,0.923,0,1,2,2035.251
HD 136352_3,HD 136352,3.774,0.069,2.041,4.78,14.739,1.02,1.029,0.249,93.787,3.794,0.452,0,0,2,2035.251
HD 136352_4,HD 136352,1.831,0.068,0.826,0.342,14.739,1.02,1.029,0.127,355.252,1.906,0.229,0,0,2,2035.251
HD 30495_0,HD 30495,1.934,0.08,0.989,1.288,13.24,1.04,0.966,0.11,57.775,2.073,0.758,1,2,2,2035.251
HD 30495_2,HD 30495,0.416,0.06,1.179,0.557,13.24,1.04,0.966,0.028,359.867,0.415,0.555,0,0,2,2035.251
HD 30495_3,HD 30495,1.848,0.089,0.623,0.48,13.24,1.04,0.966,0.114,349.596,1.833,0.656,0,0,2,2035.251
HD 190360_0,HD 190360,0.922,0.17,1.79,3.759,16.003,0.96,1.165,0.02,169.938,0.884,0.938,0,1,2,2035.251
HD 190360_1,HD 190360,3.764,0.081,1.071,1.582,16.003,0.96,1.165,0.226,328.651,3.655,0.247,0,0,2,2035.251
HD 190360_3,HD 190360,3.632,0.139,2.733,10.267,16.003,0.96,1.165,0.183,84.028,4.004,0.055,0,0,2,2035.251
HD 190360_4,HD 190360,1.735,0.021,0.534,0.045,16.003,0.96,1.165,0.106,358.417,1.771,0.19,0,0,2,2035.251
HD 190360_5,HD 190360,0.581,0.08,1.934,2.88,16.003,0.96,1.165,0.031,258.473,0.567,0.583,0,0,2,2035.251
HD 201091_1,HD 201091,1.051,0.108,0.699,0.293,3.497,0.68,0.142,0.317,113.213,1.144,0.449,1,1,2,2035.251
HD 201091_2,HD 201091,2.964,0.153,0.94,0.359,3.497,0.68,0.142,0.371,134.519,2.552,0.016,0,0,2,2035.251
HD 201091_4,HD 201091,2.241,0.067,3.013,8.159,3.497,0.68,0.142,0.32,120.513,2.351,0.013,0,0,2,2035.251
HD 147513_0,HD 147513,1.541,0.04,0.645,0.152,12.892,1.07,1.001,0.112,239.858,1.6,0.56,0,0,2,2035.251
HD 147513_1,HD 147513,1.513,0.099,0.537,0.038,12.892,1.07,1.001,0.119,24.715,1.662,0.537,0,0,2,2035.251
HD 147513_2,HD 147513,4.633,0.075,1.379,7.403,12.892,1.07,1.001,0.326,229.096,4.312,0.44,0,0,2,2035.251
HD 147513_4,HD 147513,0.196,0.111,0.74,0.096,12.892,1.07,1.001,0.007,248.601,0.19,0.013,0,0,2,2035.251
HD 147513_5,HD 147513,4.52,0.075,0.624,0.254,12.892,1.07,1.001,0.35,72.21,4.629,0.438,0,0,2,2035.251
HD 147513_6,HD 147513,1.743,0.075,1.796,2.912,12.892,1.07,1.001,0.112,229.588,1.625,0.578,1,2,2,2035.251
HD 147513_7,HD 147513,2.47,0.028,0.667,0.174,12.892,1.07,1.001,0.159,329.793,2.401,0.624,0,0,2,2035.251
HD 10700_0,HD 10700,1.625,0.099,0.563,0.087,3.652,0.94,0.506,0.478,59.6,1.752,0.368,0,0,2,2035.251
HD 146233_0,HD 146233,0.356,0.047,2.679,8.19,14.137,1.02,1.094,0.023,173.8,0.342,0.192,0,0,2,2035.251
HD 146233_1,HD 146233,0.206,0.044,2.032,3.376,14.137,1.02,1.094,0.008,257.187,0.199,0.833,0,0,2,2035.251
HD 146233_4,HD 146233,0.539,0.141,1.433,3.682,14.137,1.02,1.094,0.025,120.313,0.581,0.82,0,0,2,2035.251
HD 20794_0,HD 20794,4.322,0.17,2.962,5.742,6.041,0.97,0.654,0.425,158.067,4.469,0.023,0,0,2,2035.251
HD 20794_1,HD 20794,2.398,0.095,1.302,2.525,6.041,0.97,0.654,0.277,2.582,2.325,0.051,0,0,2,2035.251
HD 155886_1,HD 155886,0.511,0.064,0.698,0.549,5.952,0.85,0.327,0.076,309.11,0.48,0.498,1,2,2,2035.251
HD 155886_2,HD 155886,0.232,0.069,1.589,4.704,5.952,0.85,0.327,0.038,191.984,0.241,0.523,0,0,2,2035.251
HD 155886_3,HD 155886,1.253,0.044,2.915,7.774,5.952,0.85,0.327,0.166,227.693,1.298,0.063,1,2,2,2035.251
HD 155886_4,HD 155886,0.305,0.028,0.94,0.937,5.952,0.85,0.327,0.034,314.897,0.309,0.798,0,0,2,2035.251
HD 155886_5,HD 155886,0.201,0.128,1.339,2.779,5.952,0.85,0.327,0.037,21.231,0.224,0.214,0,0,2,2035.251
HD 155886_6,HD 155886,0.316,0.044,0.948,1.735,5.952,0.85,0.327,0.053,273.204,0.33,0.195,0,0,2,2035.251
HD 155886_7,HD 155886,0.59,0.079,3.352,16.163,5.952,0.85,0.327,0.091,205.82,0.544,0.331,1,2,2,2035.251
HD 155886_8,HD 155886,3.879,0.087,2.635,16.445,5.952,0.85,0.327,0.674,163.197,4.121,0.212,0,0,2,2035.251
HD 102365_0,HD 102365,1.154,0.024,2.235,11.472,9.319,1.02,0.844,0.107,188.03,1.138,0.116,1,2,2,2035.251
HD 102365_1,HD 102365,4.021,0.031,1.113,0.834,9.319,1.02,0.844,0.317,291.886,4.145,0.05,0,0,2,2035.251
HD 102365_2,HD 102365,0.113,0.031,0.976,0.303,9.319,1.02,0.844,0.01,255.275,0.11,0.103,0,0,2,2035.251
HD 155885_0,HD 155885,0.424,0.016,1.08,0.365,5.948,0.85,0.332,0.043,76.439,0.418,0.028,0,0,2,2035.251
HD 155885_1,HD 155885,0.125,0.137,2.355,7.262,5.948,0.85,0.332,0.009,197.871,0.135,0.917,0,0,2,2035.251
HD 155885_4,HD 155885,2.293,0.052,0.991,0.685,5.948,0.85,0.332,0.296,80.879,2.395,0.734,0,1,2,2035.251
HD 50692_0,HD 50692,3.95,0.04,2.831,10.297,17.405,1.08,1.293,0.193,248.05,4.023,0.643,1,2,2,2035.251
HD 50692_1,HD 50692,0.28,0.064,0.734,0.092,17.405,1.08,1.293,0.008,299.751,0.286,0.899,0,0,2,2035.251
HD 50692_2,HD 50692,0.513,0.081,1.798,3.652,17.405,1.08,1.293,0.023,324.036,0.478,0.088,0,0,2,2035.251
HD 50692_3,HD 50692,0.925,0.032,2.849,9.197,17.405,1.08,1.293,0.009,145.811,0.942,0.0,0,0,2,2035.251
HD 20630_1,HD 20630,0.648,0.142,1.547,4.726,9.276,0.98,0.857,0.067,354.94,0.617,0.332,1,2,2,2035.251
HD 20630_5,HD 20630,1.387,0.083,0.621,0.63,9.276,0.98,0.857,0.14,280.193,1.307,0.368,0,0,2,2035.251
HD 115617_0,HD 115617,1.956,0.004,0.732,1.017,8.534,0.97,0.825,0.222,229.2,1.96,0.2,0,0,2,2035.251
HD 115617_1,HD 115617,0.76,0.09,2.931,6.157,8.534,0.97,0.825,0.065,124.601,0.828,0.041,1,1,2,2035.251
HD 115617_2,HD 115617,0.621,0.047,0.562,0.059,8.534,0.97,0.825,0.068,239.439,0.594,0.219,1,2,2,2035.251
HD 115617_3,HD 115617,0.199,0.073,3.38,12.207,8.534,0.97,0.825,0.016,334.73,0.188,0.052,0,0,2,2035.251
HD 115617_4,HD 115617,2.599,0.104,0.763,0.174,8.534,0.97,0.825,0.251,113.193,2.83,0.715,0,0,2,2035.251
HD 115617_5,HD 115617,2.098,0.045,1.487,3.177,8.534,0.97,0.825,0.184,330.09,2.006,0.694,1,2,2,2035.251
HD 115617_6,HD 115617,3.003,0.084,0.942,0.936,8.534,0.97,0.825,0.161,200.884,3.121,0.01,0,0,2,2035.251
HD 20807_0,HD 20807,0.337,0.072,1.793,3.234,12.039,1.07,1.017,0.028,200.193,0.352,0.467,0,0,2,2035.251
HD 20807_1,HD 20807,1.546,0.069,0.954,0.846,12.039,1.07,1.017,0.124,150.062,1.587,0.501,1,2,2,2035.251
HD 20807_2,HD 20807,2.979,0.055,2.038,8.298,12.039,1.07,1.017,0.164,111.592,3.046,0.035,0,0,2,2035.251
HD 10476_0,HD 10476,0.171,0.07,0.738,0.088,7.644,0.85,0.454,0.014,21.045,0.169,0.812,0,0,2,2035.251
HD 202560_0,HD 202560,0.846,0.075,1.59,2.013,3.97,0.59,0.083,0.115,26.67,0.783,0.836,1,2,2,2035.251
HD 202560_1,HD 202560,0.552,0.052,0.674,0.125,3.97,0.59,0.083,0.138,92.965,0.548,0.349,1,2,2,2035.251
HD 202560_3,HD 202560,0.867,0.117,1.589,3.604,3.97,0.59,0.083,0.231,322.279,0.964,0.49,1,2,2,2035.251
HD 202560_4,HD 202560,2.302,0.14,0.558,0.251,3.97,0.59,0.083,0.481,271.949,2.194,0.112,0,0,2,2035.251
HD 202560_5,HD 202560,3.244,0.082,0.847,0.372,3.97,0.59,0.083,0.706,217.421,3.479,0.08,0,0,2,2035.251
HD 202560_6,HD 202560,0.414,0.085,0.785,0.225,3.97,0.59,0.083,0.095,186.332,0.389,0.202,1,2,2,2035.251
HD 209100_0,HD 209100,2.433,0.127,0.524,0.078,3.638,0.72,0.222,0.514,186.54,2.288,0.661,0,0,2,2035.251
HD 209100_1,HD 209100,1.218,0.094,0.54,0.224,3.638,0.72,0.222,0.232,17.541,1.261,0.783,0,1,2,2035.251
HD 209100_2,HD 209100,0.989,0.073,1.925,7.679,3.638,0.72,0.222,0.239,196.019,1.04,0.642,1,2,2,2035.251
HD 209100_4,HD 209100,3.542,0.022,2.632,11.464,3.638,0.72,0.222,0.863,59.639,3.49,0.568,1,2,2,2035.251
HD 209100_5,HD 209100,0.635,0.076,0.931,0.965,3.638,0.72,0.222,0.142,121.972,0.588,0.118,1,2,2,2035.251
HD 209100_6,HD 209100,1.701,0.082,0.885,1.719,3.638,0.72,0.222,0.078,103.867,1.673,0.001,0,0,2,2035.251
HD 209100_8,HD 209100,2.097,0.099,2.488,10.973,3.638,0.72,0.222,0.322,72.905,1.928,0.823,1,2,2,2035.251
HD 209100_9,HD 209100,0.782,0.071,2.297,6.298,3.638,0.72,0.222,0.159,198.749,0.742,0.07,1,2,2,2035.251
HD 209100_10,HD 209100,0.182,0.056,2.026,7.17,3.638,0.72,0.222,0.052,167.609,0.191,0.362,0,0,2,2035.251
HD 209100_11,HD 209100,0.917,0.107,1.174,2.417,3.638,0.72,0.222,0.224,111.955,0.82,0.381,1,1,2,2035.251
HD 65907 A_0,HD 65907 A,0.584,0.099,0.585,0.122,16.172,1.11,1.29,0.029,103.492,0.617,0.063,0,0,2,2035.251
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,3.131,16.172,1.11,1.29,0.08,250.767,1.378,0.165,0,0,2,2035.251
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,5.136,16.172,1.11,1.29,0.06,105.307,0.976,0.395,0,0,2,2035.251
HD 185144_1,HD 185144,0.747,0.07,0.5,0.019,5.764,0.87,0.434,0.116,101.062,0.787,0.101,0,0,2,2035.251
HD 185144_3,HD 185144,0.688,0.135,2.317,4.389,5.764,0.87,0.434,0.066,192.826,0.77,0.884,1,2,2,2035.251
HD 26965 A_1,HD 26965 A,0.482,0.058,1.38,2.403,5.01,0.86,0.41,0.065,44.413,0.454,0.746,1,2,2,2035.251
HD 26965 A_2,HD 26965 A,0.345,0.049,0.5,0.06,5.01,0.86,0.41,0.068,191.556,0.342,0.263,1,2,2,2035.251
HD 39091_1,HD 39091,3.12,0.028,1.191,1.952,18.287,1.08,1.533,0.133,197.126,3.163,0.067,0,0,2,2035.251
HD 39091_2,HD 39091,2.865,0.029,0.677,0.089,18.287,1.08,1.533,0.073,214.311,2.793,0.013,0,0,2,2035.251
HD 39091_3,HD 39091,3.55,0.072,1.069,0.919,18.287,1.08,1.533,0.183,198.929,3.648,0.539,0,0,2,2035.251
HD 39091_4,HD 39091,4.534,0.027,1.234,1.811,18.287,1.08,1.533,0.212,207.383,4.544,0.626,0,0,2,2035.251
HD 39091_5,HD 39091,1.437,0.051,1.31,1.974,18.287,1.08,1.533,0.076,136.299,1.472,0.508,1,2,2,2035.251
HD 39091_6,HD 39091,0.67,0.012,2.604,6.457,18.287,1.08,1.533,0.031,266.72,0.675,0.093,0,0,2,2035.251
HD 55575_0,HD 55575,1.084,0.09,0.727,0.186,16.852,1.14,1.463,0.019,131.948,1.112,0.961,0,0,2,2035.251
HD 55575_1,HD 55575,0.133,0.053,0.578,0.677,16.852,1.14,1.463,0.004,269.425,0.129,0.856,0,0,2,2035.251
HD 86728 A_0,HD 86728 A,0.138,0.113,0.53,0.078,14.926,1.0,1.378,0.009,187.388,0.143,0.583,0,0,2,2035.251
HD 86728 A_1,HD 86728 A,1.194,0.049,0.519,0.144,14.926,1.0,1.378,0.07,292.114,1.247,0.096,0,0,2,2035.251
HD 86728 A_2,HD 86728 A,1.586,0.024,0.736,0.367,14.926,1.0,1.378,0.096,142.747,1.556,0.146,0,0,2,2035.251
HD 86728 A_3,HD 86728 A,0.34,0.077,0.971,1.901,14.926,1.0,1.378,0.021,174.019,0.355,0.129,0,0,2,2035.251
HD 86728 A_4,HD 86728 A,3.143,0.15,2.985,16.709,14.926,1.0,1.378,0.125,101.81,2.672,0.762,1,2,2,2035.251
HD 86728 A_5,HD 86728 A,0.238,0.132,1.155,6.008,14.926,1.0,1.378,0.009,290.131,0.251,0.853,0,0,2,2035.251
HD 86728 A_6,HD 86728 A,2.84,0.137,2.462,3.621,14.926,1.0,1.378,0.111,166.607,2.721,0.822,1,2,2,2035.251
HD 53705_0,HD 53705,0.273,0.081,1.735,2.717,17.059,1.04,1.49,0.015,333.229,0.272,0.174,0,0,2,2035.251
HD 53705_1,HD 53705,2.604,0.083,3.306,16.05,17.059,1.04,1.49,0.136,152.618,2.577,0.133,1,2,2,2035.251
HD 53705_2,HD 53705,1.597,0.089,2.478,13.971,17.059,1.04,1.49,0.048,204.763,1.524,0.018,0,1,2,2035.251
HD 53705_3,HD 53705,0.715,0.026,1.359,2.038,17.059,1.04,1.49,0.04,316.507,0.699,0.223,0,0,2,2035.251
HD 53705_4,HD 53705,0.527,0.092,2.437,10.745,17.059,1.04,1.49,0.028,288.158,0.559,0.104,0,0,2,2035.251
HD 165341 A_0,HD 165341 A,3.482,0.036,1.359,2.775,5.113,0.88,0.532,0.206,35.12,3.441,0.003,0,0,2,2035.251
HD 165341 A_2,HD 165341 A,0.277,0.022,2.947,13.11,5.113,0.88,0.532,0.053,351.606,0.272,0.299,0,0,2,2035.251
HD 165341 A_3,HD 165341 A,0.642,0.027,1.615,1.833,5.113,0.88,0.532,0.101,148.272,0.641,0.671,1,2,2,2035.251
HD 109358_0,HD 109358,0.599,0.064,0.661,0.193,8.473,1.08,1.151,0.065,271.479,0.561,0.398,1,2,2,2035.251
HD 109358_1,HD 109358,0.313,0.024,1.946,4.835,8.473,1.08,1.151,0.037,283.253,0.315,0.255,0,0,2,2035.251
HD 109358_3,HD 109358,0.172,0.066,1.409,1.609,8.473,1.08,1.151,0.02,90.59,0.173,0.276,0,0,2,2035.251
HD 109358_4,HD 109358,1.488,0.078,0.58,0.237,8.473,1.08,1.151,0.138,254.396,1.496,0.697,0,0,2,2035.251
HD 109358_5,HD 109358,3.968,0.05,3.285,25.806,8.473,1.08,1.151,0.358,325.192,3.995,0.063,0,0,2,2035.251
HD 1581_1,HD 1581,1.541,0.046,2.633,10.663,8.607,1.11,1.262,0.171,162.478,1.539,0.48,1,2,2,2035.251
HD 1581_2,HD 1581,0.181,0.101,0.988,1.538,8.607,1.11,1.262,0.018,168.578,0.184,0.65,0,0,2,2035.251
HD 1581_3,HD 1581,1.491,0.126,2.76,10.6,8.607,1.11,1.262,0.055,315.396,1.595,0.003,0,1,2,2035.251
HD 1581_4,HD 1581,0.208,0.109,2.378,6.033,8.607,1.11,1.262,0.017,72.144,0.199,0.061,0,0,2,2035.251
HD 165499_0,HD 165499,3.777,0.071,0.637,0.161,17.753,1.08,1.731,0.174,110.632,3.592,0.106,0,0,2,2035.251
HD 165499_1,HD 165499,0.192,0.04,0.654,0.106,17.753,1.08,1.731,0.007,3.408,0.198,0.031,0,0,2,2035.251
HD 165499_3,HD 165499,0.221,0.065,0.75,0.229,17.753,1.08,1.731,0.006,323.014,0.228,0.887,0,0,2,2035.251
HD 165499_4,HD 165499,1.569,0.062,3.377,24.497,17.753,1.08,1.731,0.076,7.721,1.507,0.129,1,1,2,2035.251
HD 114710_0,HD 114710,1.415,0.117,0.681,0.147,9.197,1.11,1.357,0.16,211.266,1.473,0.309,0,0,2,2035.251
HD 114710_1,HD 114710,0.314,0.116,0.63,1.142,9.197,1.11,1.357,0.008,81.873,0.278,0.967,0,0,2,2035.251
HD 114710_2,HD 114710,2.258,0.018,0.683,0.173,9.197,1.11,1.357,0.146,98.842,2.219,0.028,0,0,2,2035.251
HD 114710_4,HD 114710,0.861,0.053,0.898,0.439,9.197,1.11,1.357,0.071,50.991,0.864,0.717,1,2,2,2035.251
HD 114710_5,HD 114710,0.124,0.109,3.108,17.681,9.197,1.11,1.357,0.012,13.992,0.129,0.624,0,0,2,2035.251
HD 33262 A_0,HD 33262 A,4.098,0.155,0.949,0.422,11.693,1.14,1.466,0.36,140.246,4.643,0.136,0,0,2,2035.251
HD 33262 A_1,HD 33262 A,3.3,0.062,1.368,1.583,11.693,1.14,1.466,0.099,69.622,3.421,0.004,0,0,2,2035.251
HD 33262 A_2,HD 33262 A,3.337,0.087,0.965,0.502,11.693,1.14,1.466,0.274,14.436,3.553,0.132,0,0,2,2035.251
HD 33262 A_4,HD 33262 A,1.015,0.091,2.255,9.306,11.693,1.14,1.466,0.091,3.304,1.068,0.385,1,1,2,2035.251
HD 33262 A_5,HD 33262 A,0.358,0.206,1.487,2.029,11.693,1.14,1.466,0.036,223.752,0.425,0.419,0,0,2,2035.251
HD 33262 A_6,HD 33262 A,0.874,0.139,0.646,0.257,11.693,1.14,1.466,0.081,311.921,0.99,0.487,1,1,2,2035.251
HD 33262 A_8,HD 33262 A,0.199,0.101,2.893,13.631,11.693,1.14,1.466,0.009,48.866,0.217,0.013,0,0,2,2035.251
HD 17051_0,HD 17051,1.593,0.055,0.8,0.166,17.357,1.14,1.737,0.064,317.796,1.681,0.788,0,0,2,2035.251
HD 17051_1,HD 17051,2.146,0.107,1.035,0.971,17.357,1.14,1.737,0.126,318.493,2.344,0.163,0,0,2,2035.251
HD 17051_2,HD 17051,4.311,0.108,1.302,2.591,17.357,1.14,1.737,0.239,343.818,4.295,0.457,0,0,2,2035.251
HD 95128_1,HD 95128,2.285,0.074,0.586,0.282,13.887,1.07,1.577,0.172,158.197,2.417,0.251,0,0,2,2035.251
HD 95128_2,HD 95128,4.586,0.035,0.538,0.083,13.887,1.07,1.577,0.205,34.707,4.691,0.028,0,0,2,2035.251
HD 95128_3,HD 95128,0.343,0.031,2.771,10.086,13.887,1.07,1.577,0.016,169.159,0.349,0.032,0,0,2,2035.251
HD 95128_4,HD 95128,2.15,0.173,1.218,6.511,13.887,1.07,1.577,0.134,29.525,2.479,0.06,0,0,2,2035.251
HD 95128_5,HD 95128,0.6,0.105,2.299,8.137,13.887,1.07,1.577,0.036,243.508,0.54,0.156,0,0,2,2035.251
HD 95128_6,HD 95128,0.335,0.024,2.419,8.582,13.887,1.07,1.577,0.023,187.142,0.343,0.163,0,0,2,2035.251
HD 95128_7,HD 95128,0.847,0.089,1.394,3.129,13.887,1.07,1.577,0.054,260.982,0.772,0.222,0,0,2,2035.251
HD 95128_8,HD 95128,0.588,0.034,2.182,8.46,13.887,1.07,1.577,0.028,0.715,0.591,0.038,0,0,2,2035.251
HD 190248_1,HD 190248,1.11,0.055,1.408,3.629,6.099,0.94,1.25,0.148,276.411,1.102,0.659,1,2,2,2035.251
HD 190248_2,HD 190248,3.754,0.072,1.017,1.24,6.099,0.94,1.25,0.603,36.668,4.009,0.145,0,0,2,2035.251
HD 190248_3,HD 190248,1.406,0.139,0.51,0.568,6.099,0.94,1.25,0.088,78.987,1.601,0.004,0,0,2,2035.251
HD 4614 A_0,HD 4614 A,4.718,0.051,1.358,3.151,5.01,1.14,1.252,0.846,332.949,4.948,0.104,0,0,2,2035.251
HD 4614 A_1,HD 4614 A,0.651,0.133,0.728,0.235,5.01,1.14,1.252,0.074,251.475,0.6,0.029,0,1,2,2035.251
HD 4614 A_2,HD 4614 A,2.584,0.017,1.361,2.842,5.01,1.14,1.252,0.418,61.289,2.628,0.68,1,2,2,2035.251
HD 46588 A_0,HD 46588 A,1.961,0.092,1.375,5.123,18.202,1.18,1.826,0.102,212.157,1.894,0.219,0,1,2,2035.251
HD 46588 A_2,HD 46588 A,0.149,0.051,1.651,3.767,18.202,1.18,1.826,0.002,212.454,0.155,0.985,0,0,2,2035.251
HD 46588 A_4,HD 46588 A,0.634,0.042,1.252,1.899,18.202,1.18,1.826,0.035,22.721,0.641,0.285,0,0,2,2035.251
HD 46588 A_5,HD 46588 A,0.119,0.052,0.593,0.101,18.202,1.18,1.826,0.007,136.283,0.125,0.328,0,0,2,2035.251
HD 46588 A_6,HD 46588 A,0.647,0.045,2.121,5.747,18.202,1.18,1.826,0.034,241.492,0.624,0.315,0,0,2,2035.251
HD 46588 A_7,HD 46588 A,1.085,0.088,1.256,5.584,18.202,1.18,1.826,0.054,240.314,1.109,0.117,0,0,2,2035.251
HD 46588 A_8,HD 46588 A,2.008,0.017,0.521,0.08,18.202,1.18,1.826,0.08,123.854,2.02,0.053,0,0,2,2035.251
HD 143761_0,HD 143761,2.268,0.052,0.622,0.131,17.511,0.97,1.812,0.108,155.586,2.294,0.651,0,0,2,2035.251
HD 143761_3,HD 143761,0.463,0.017,0.834,0.619,17.511,0.97,1.812,0.023,275.094,0.456,0.575,0,0,2,2035.251
HD 143761_4,HD 143761,1.096,0.157,0.808,0.895,17.511,0.97,1.812,0.033,242.638,1.078,0.861,0,1,2,2035.251
HD 143761_5,HD 143761,0.834,0.096,1.155,1.684,17.511,0.97,1.812,0.044,269.768,0.878,0.119,0,0,2,2035.251
HD 143761_7,HD 143761,2.609,0.089,2.154,12.289,17.511,0.97,1.812,0.13,183.118,2.609,0.112,0,1,2,2035.251
HD 90839_0,HD 90839,3.665,0.022,0.781,0.186,12.945,1.18,1.605,0.111,168.957,3.618,0.007,0,0,2,2035.251
HD 90839_1,HD 90839,0.191,0.094,1.403,2.751,12.945,1.18,1.605,0.011,108.68,0.178,0.656,0,0,2,2035.251
HD 90839_2,HD 90839,3.378,0.112,1.125,1.619,12.945,1.18,1.605,0.171,348.857,3.384,0.794,0,0,2,2035.251
HD 90839_5,HD 90839,0.15,0.051,2.273,4.226,12.945,1.18,1.605,0.008,159.326,0.151,0.048,0,0,2,2035.251
HD 203608_0,HD 203608,2.203,0.092,1.79,3.488,9.258,1.14,1.466,0.218,334.463,2.053,0.418,1,2,2,2035.251
HD 203608_1,HD 203608,2.342,0.1,0.502,0.104,9.258,1.14,1.466,0.133,80.905,2.46,0.881,0,0,2,2035.251
HD 203608_2,HD 203608,2.74,0.062,1.086,1.189,9.258,1.14,1.466,0.214,231.681,2.815,0.758,0,1,2,2035.251
HD 203608_5,HD 203608,4.293,0.038,0.929,0.698,9.258,1.14,1.466,0.369,100.296,4.38,0.07,0,0,2,2035.251
HD 203608_6,HD 203608,0.526,0.072,0.985,0.486,9.258,1.14,1.466,0.053,164.623,0.562,0.114,0,0,2,2035.251
HD 128621_0,HD 128621,0.181,0.076,0.591,0.281,1.332,0.94,0.503,0.098,301.981,0.169,0.066,1,2,2,2035.251
HD 128621_1,HD 128621,3.969,0.152,0.756,0.624,1.332,0.94,0.503,2.841,78.827,3.792,0.352,0,0,2,2035.251
HD 128621_3,HD 128621,4.377,0.084,0.667,0.424,1.332,0.94,0.503,1.5,46.017,4.674,0.009,0,0,2,2035.251
HD 128621_4,HD 128621,1.135,0.055,1.179,1.502,1.332,0.94,0.503,0.798,39.631,1.197,0.123,0,1,2,2035.251
HD 34411_0,HD 34411,0.295,0.082,3.192,8.429,12.562,1.08,1.732,0.025,133.435,0.312,0.274,0,0,2,2035.251
HD 34411_1,HD 34411,1.539,0.078,0.897,0.713,12.562,1.08,1.732,0.067,297.336,1.437,0.837,1,2,2,2035.251
HD 34411_3,HD 34411,1.691,0.074,0.798,0.808,12.562,1.08,1.732,0.091,281.174,1.568,0.735,1,1,2,2035.251
HD 160691_0,HD 160691,1.46,0.051,0.67,0.675,15.604,1.0,1.899,0.081,44.866,1.494,0.097,0,0,2,2035.251
HD 160691_1,HD 160691,0.274,0.085,0.88,0.645,15.604,1.0,1.899,0.017,178.383,0.278,0.16,0,0,2,2035.251
HD 160691_2,HD 160691,0.346,0.144,0.58,0.053,15.604,1.0,1.899,0.013,39.264,0.366,0.852,0,0,2,2035.251
HD 160691_3,HD 160691,0.123,0.058,0.556,0.091,15.604,1.0,1.899,0.008,292.986,0.126,0.512,0,0,2,2035.251
HD 160691_4,HD 160691,2.415,0.073,1.777,2.687,15.604,1.0,1.899,0.138,272.34,2.275,0.173,0,1,2,2035.251
HD 160691_6,HD 160691,2.937,0.058,2.424,6.338,15.604,1.0,1.899,0.118,178.195,3.056,0.028,0,0,2,2035.251
HD 160691_7,HD 160691,3.23,0.098,2.375,5.354,15.604,1.0,1.899,0.12,188.546,2.929,0.033,0,0,2,2035.251
HD 84117_2,HD 84117,0.48,0.183,0.807,0.707,14.951,1.14,1.977,0.036,57.973,0.557,0.2,0,0,2,2035.251
HD 84117_3,HD 84117,2.469,0.127,0.583,0.157,14.951,1.14,1.977,0.08,104.952,2.507,0.013,0,0,2,2035.251
HD 84117_5,HD 84117,2.421,0.095,0.605,0.239,14.951,1.14,1.977,0.157,218.449,2.633,0.575,0,0,2,2035.251
HD 7570_0,HD 7570,3.031,0.054,1.134,3.652,15.261,1.14,2.004,0.029,140.115,2.947,0.989,0,0,2,2035.251
HD 7570_1,HD 7570,0.15,0.071,0.941,0.218,15.261,1.14,2.004,0.006,106.943,0.141,0.802,0,0,2,2035.251
HD 7570_2,HD 7570,1.977,0.063,1.73,3.716,15.261,1.14,2.004,0.125,230.78,1.922,0.265,1,1,2,2035.251
HD 7570_3,HD 7570,3.034,0.079,1.364,1.913,15.261,1.14,2.004,0.164,283.925,3.245,0.704,0,0,2,2035.251
HD 7570_4,HD 7570,0.569,0.099,0.726,0.483,15.261,1.14,2.004,0.033,77.797,0.513,0.371,0,0,2,2035.251
HD 141004_0,HD 141004,2.629,0.092,2.901,8.518,11.916,1.09,2.004,0.204,207.579,2.443,0.366,1,2,2,2035.251
HD 141004_1,HD 141004,0.651,0.071,0.654,0.168,11.916,1.09,2.004,0.03,309.005,0.679,0.871,0,0,2,2035.251
HD 141004_2,HD 141004,4.426,0.098,1.019,2.941,11.916,1.09,2.004,0.341,25.993,4.146,0.421,0,0,2,2035.251
