PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 693_4,2.2200399046268533,0.014276558447203035,HD 693,1.392,1.18,8,3
HD 693_4,2.2020217613005655,0.04075099960853156,HD 693,1.392,1.18,8,3
HD 693_4,2.047952839814966,0.00694340623049278,HD 693,1.392,1.18,8,3
HD 693_4,2.216210856358417,0.0010776704903092127,HD 693,1.392,1.18,8,3
HD 693_4,2.076629296750461,0.04900108735406404,HD 693,1.392,1.18,8,3
HD 693_4,2.2744426659049815,0.14841597370259324,HD 693,1.392,1.18,8,3
HD 693_4,2.1521320594695066,0.02454337034649303,HD 693,1.392,1.18,8,3
HD 693_4,2.0824379387309317,0.05854187576447748,HD 693,1.392,1.18,8,3
HD 693_4,2.015966580435467,0.03528072180731544,HD 693,1.392,1.18,8,3
HD 693_4,2.2013087969573446,0.07116433830925896,HD 693,1.392,1.18,8,3
HD 693_4,2.0491820014105744,0.03705797106586951,HD 693,1.392,1.18,8,3
HD 693_4,2.034860634844141,0.0026199685531508865,HD 693,1.392,1.18,8,3
HD 693_4,1.973616071292397,0.051711894391154305,HD 693,1.392,1.18,8,3
HD 693_4,2.038564110095207,0.059286648030242306,HD 693,1.392,1.18,8,3
HD 693_4,2.2280406087710087,0.025344223566252693,HD 693,1.392,1.18,8,3
HD 693_4,2.2202970272776645,0.05943482534649381,HD 693,1.392,1.18,8,3
HD 693_4,2.03538517723465,0.07368285695272027,HD 693,1.392,1.18,8,3
HD 693_4,2.1758154291991607,0.007818583901422375,HD 693,1.392,1.18,8,3
HD 693_4,2.045708649385207,0.03636519470650125,HD 693,1.392,1.18,8,3
HD 693_4,2.217599690762585,0.02290391973962127,HD 693,1.392,1.18,8,3
HD 693_4,2.1764441035241884,0.025171289820720033,HD 693,1.392,1.18,8,3
HD 693_4,2.0446451797211505,0.02632790802822004,HD 693,1.392,1.18,8,3
HD 693_4,2.0548653210859706,0.06732219287245213,HD 693,1.392,1.18,8,3
