iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-3.6766349711849236,-1.073658222107058,0.978841727511071,1.245404189194172,3.2550557213896476,37.081597046596805,-121.5080738316975,31.0,1.0,0.9947565731830076,-121.5080738316975,123.51421855225846,-0.2946576544138111,-0.3919552423010799,4.0,0.0,0.19207833509278205,0.19207833509278205
502,1,-0.799160940532115,-0.21591292237956594,-3.6355185106581516,0.8912692237010825,7.729258191094966,110.68519391184388,-120.46581915249571,15.0,1.0,0.5948439859188722,-120.46581915249571,126.10203392801111,0.33613765043678256,1.1562515163219729,4.0,0.0,0.19207833509278205,0.19207833509278205
503,1,-0.8973846770260323,-1.947295893937623,1.4655885893021487,7.649526872638076,5.1088037814522895,72.59791566895558,-119.2848491875089,31.0,1.0,0.9882868379032507,-119.2848491875089,121.51073659425882,-0.10025697828586999,-0.13890732109179282,5.0,0.0,0.19207833509278205,0.19207833509278205
504,1,-1.9814859453251135,-0.6069308432005585,-1.3859957677578567,1.0257734643155136,4.782685311818892,57.46230513509156,-118.58497968542663,31.0,1.0,0.9794949930370814,-118.58497968542663,120.27736172380037,-0.0552370699315361,-0.09663109842416873,5.0,0.0,0.19207833509278205,0.19207833509278205
505,1,-2.6769410044732433,-0.4608168014259544,-1.6223130894305289,1.27259678613006,6.324005021049016,60.9869374914653,-121.42291520864357,7.0,1.0,0.5549468082246317,-121.42291520864357,123.329594205215,0.5969924829030191,0.8037063938259053,3.0,0.0,0.19207833509278205,0.19207833509278205
506,1,-3.0144179901623804,-1.072897619419951,-1.3911270042941375,1.0604414520811392,4.687239839619311,65.35850574866585,-119.74220277697113,23.0,1.0,0.9832147015910991,-119.74220277697113,122.14177068921356,-0.519087198832608,-0.7572909226944233,4.0,0.0,0.19207833509278205,0.19207833509278205
507,1,0.66802988105675,-0.24945875902233894,-3.5290476663620227,0.6535624365511093,3.2532500397961837,36.99945870453214,-121.35204106811665,15.0,1.0,0.8491942047818279,-121.35204106811665,124.03386715878842,0.22102640428030895,0.4044810370270966,4.0,0.0,0.19207833509278205,0.19207833509278205
508,1,0.9977689410228514,-0.014298533316470241,-3.097562535757458,1.202046201413954,2.573090329519457,38.97807487035542,-122.44629388197575,7.0,1.0,0.9389837067259442,-122.44629388197575,123.80076978693785,0.10886085160984749,0.2560005044054492,2.0,0.0,0.19207833509278205,0.19207833509278205
509,1,-3.9358604801479675,-0.40636285225894575,-0.8900362696128656,1.3054180523690482,9.886794289928417,110.33837866174845,-126.2430262391961,31.0,1.0,0.9315063752442186,-126.2430262391961,128.7108683446346,0.11573563764883943,0.2592514447951828,5.0,0.0,0.19207833509278205,0.19207833509278205
510,1,-2.302243727658288,-0.043243044862739666,-2.619723717375205,0.6933073897260132,9.711650338168601,125.01544498305898,-125.10550933438005,15.0,1.0,0.6777692957523641,-125.10550933438005,130.86594133775216,0.576568983779822,1.405172373465149,4.0,0.0,0.19207833509278205,0.19207833509278205
