iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-2.3426064552214836,-0.18216498387699964,-1.126725673118873,9.390997638839245,5.421159928713655,97.86678737007757,-93.01586698565978,3.0,1.0,1.0,-93.01586698565978,97.91928597785443,-0.9963671631598601,-0.9963671631598601,2.0,0.0,0.2158325269152852,0.2158325269152852
502,1,-1.583902097206881,-0.11808151323735849,0.062424018392668756,7.78834652977364,5.4044983394048804,114.02652731237511,-93.88092455529214,15.0,1.0,0.8289408408886328,-93.88092455529214,96.05246470334883,0.1683389541200171,0.32344336235759386,4.0,0.0,0.2158325269152852,0.2158325269152852
503,1,-2.722683047994413,-0.42904516382966307,-0.045340899001677926,12.524651728733389,5.452390296005877,95.34167966700075,-93.46897566213536,15.0,1.0,0.7803799262897445,-93.46897566213536,96.63828605535879,0.09743392102670612,0.4612931409678964,4.0,0.0,0.2158325269152852,0.2158325269152852
504,1,-1.322094395535819,-0.1740103165982827,-0.40965231516709366,6.410703462466235,3.928100449901327,68.98711303210786,-93.12903840966018,15.0,1.0,0.9613932390186989,-93.12903840966018,95.0482465744272,-0.04912649238372069,0.1428584622518656,4.0,0.0,0.2158325269152852,0.2158325269152852
505,1,-1.8112725089984743,-0.6423400487599764,0.23575628790594116,6.509780666316863,4.104950560030208,66.14077380024797,-91.48352264864667,15.0,1.0,0.9750366350637312,-91.48352264864667,94.28428382103523,-0.05795036008179011,0.09273198609371036,4.0,0.0,0.2158325269152852,0.2158325269152852
506,1,-2.0695658814509788,-0.10150749051166841,-0.49727037576437816,10.851251186466037,5.5246206235607165,99.07831007033882,-92.24435936390881,15.0,1.0,0.9873091652463937,-92.24435936390881,93.13667768484326,0.01162459842768726,-0.04728820935015676,4.0,0.0,0.2158325269152852,0.2158325269152852
507,1,-2.5575037562107683,-0.32707099045357424,0.05597308533548073,15.293176304534272,3.616808934537514,56.162975170728956,-92.97305502872531,15.0,1.0,0.8032004424349674,-92.97305502872531,94.94427854060841,0.18386703782007885,0.40806653346187716,4.0,0.0,0.2158325269152852,0.2158325269152852
508,1,-2.4094413106898145,-0.0885840068186372,0.4187442214439425,11.350237862640158,3.708925187570955,69.65347675246936,-92.78753585714689,15.0,1.0,0.9649951977327166,-92.78753585714689,95.24981651530508,0.043118005477438714,0.13819840652899984,4.0,0.0,0.2158325269152852,0.2158325269152852
509,1,-1.4289257722925228,-0.7841946434777824,0.6291259536210596,3.417695967896565,5.366417724842123,76.2024758654225,-94.22027436623688,15.0,1.0,0.8743120437417672,-94.22027436623688,97.17854613686396,-0.017059698416204583,0.4251166012407879,4.0,0.0,0.2158325269152852,0.2158325269152852
510,1,-2.076838989183737,-0.6286656082874327,1.5850776663197976,7.669177266936721,6.4709902072276995,70.62974025291744,-97.96483475629111,15.0,1.0,0.7092827738608848,-97.96483475629111,100.5738678455128,0.8218603632958263,0.9495461766454838,3.0,0.0,0.2158325269152852,0.2158325269152852
511,1,-2.1507768727314724,-0.4087987029662319,-0.12047386524717751,9.472707433664038,5.265786264977144,84.10511053820993,-91.68849062519669,15.0,1.0,1.0,-91.68849062519669,98.6405745595481,-0.902468413933434,-0.902468413933434,4.0,0.0,0.2158325269152852,0.2158325269152852
512,1,-1.358071981648303,-0.6283847123333697,0.6350370310415627,4.876237376168334,6.506633121975633,99.73135095799911,-93.09771235902049,15.0,1.0,0.9857979838715011,-93.09771235902049,94.45800801143163,-0.08557447713482702,-0.14229172584809646,4.0,0.0,0.2158325269152852,0.2158325269152852
513,1,-1.499274541961098,-0.8617067443040227,0.42659177910037194,4.8509001384050885,6.210055240216081,110.9197855668507,-93.45732613972538,15.0,1.0,0.9738120279712691,-93.45732613972538,94.41775678714114,-0.019162498925027194,0.09436739737115829,4.0,0.0,0.2158325269152852,0.2158325269152852
514,1,-1.686270782002019,-0.5973042462727651,1.476134534789054,6.256491492007745,5.631917933986173,127.73467519591435,-95.40492797510242,31.0,1.0,0.8183424638691904,-95.40492797510242,99.56305419714538,0.17931005711957937,0.79752184079301,4.0,0.0,0.2158325269152852,0.2158325269152852
