iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.2005723642248611,-0.7197076331400218,-0.16868879258422353,84.99730303828302,2.2607863959247543,4.902721799131281,-11119.273364436913,7.0,1.0,0.44828730432804914,-11119.273364436913,11128.823153811121,-0.6029111253083101,2.79398329023752,3.0,0.0,0.4682995210221116,0.4682995210221116
502,1,-1.1051055601546054,-0.7359953258442946,-0.2126434071892067,82.24687246421472,2.238677508187303,4.795552975468614,-11122.102632860091,7.0,1.0,0.5914605779145864,-11122.102632860091,11126.214893294327,0.24670620050710568,0.800398065483023,3.0,0.0,0.4682995210221116,0.4682995210221116
503,1,-1.0958993666123469,-0.7243992413094649,-0.05752493432042094,81.87345616217833,2.2385938006136463,4.8879799584195505,-11122.526833710715,7.0,1.0,0.7675826959311093,-11122.526833710715,11125.843130745772,0.24134393175700097,0.5580127706871281,3.0,0.0,0.4682995210221116,0.4682995210221116
504,1,-1.1973784895512267,-0.7570902224177178,-0.06522536752519947,84.40971655276896,2.2258433149394627,4.7827927118087485,-11120.933382034855,7.0,1.0,0.9949791685974508,-11120.933382034855,11124.504868995265,-0.10234510269583552,-0.38182571121433284,3.0,0.0,0.4682995210221116,0.4682995210221116
505,1,-1.1779842005857208,-0.7451279939507973,-0.15909099898394885,84.92801453983877,2.1966661041101734,4.8594279037251615,-11120.74505718919,3.0,1.0,0.8489024820359589,-11120.74505718919,11123.72216713157,0.043144587509232224,0.5294402253584849,2.0,0.0,0.4682995210221116,0.4682995210221116
506,1,-1.1741774651120434,-0.733471209742973,-0.0447475682140972,84.18469832491839,2.260235052199753,4.817343594580985,-11119.887726872974,7.0,1.0,0.7981180157969607,-11119.887726872974,11125.3081009121,-0.13176641811878653,0.7307699218526977,2.0,0.0,0.4682995210221116,0.4682995210221116
507,1,-1.1079497123908233,-0.7462170969952169,0.047398054194564665,84.76729556276953,2.15792562007468,4.767901185930768,-11123.35386606133,3.0,1.0,0.9032006742665374,-11123.35386606133,11123.990316716321,0.17526219274441246,0.17526219274441246,2.0,0.0,0.4682995210221116,0.4682995210221116
508,1,-1.2061741770060674,-0.7465363000078682,-0.10443748291692856,81.76791266602824,2.2911196074995233,4.911632931325536,-11122.166739399003,7.0,1.0,0.9149012754138192,-11122.166739399003,11126.813759598586,0.024984888050312293,-0.3584977685386548,3.0,0.0,0.4682995210221116,0.4682995210221116
509,1,-1.1133373989212494,-0.7136945219778923,-0.13469796041631987,85.98990566962912,2.1519791086053104,4.777890512252604,-11123.367809415467,7.0,1.0,0.8175915249236722,-11123.367809415467,11128.727232139116,0.24557055209697864,0.4476035784846317,3.0,0.0,0.4682995210221116,0.4682995210221116
510,1,-1.2151601399508802,-0.7337563952801851,0.05138749268812859,86.07945254298798,2.175104062488412,4.680178595719145,-11121.61519438179,15.0,1.0,0.8869172822830992,-11121.61519438179,11126.74112331929,-0.5281906177460769,-0.556092514343618,3.0,0.0,0.4682995210221116,0.4682995210221116
