PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 142860_3,1.9361053437509796,0.08518829526695101,HD 142860,1.963,1.25,8,1
HD 142860_3,0.33112723587738696,0.23999290672285264,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2863931653802229,0.0056497123326502375,HD 142860,1.963,1.25,8,1
HD 142860_3,0.36263518273950773,0.03724985295898996,HD 142860,1.963,1.25,8,1
HD 142860_3,0.23414227413633654,0.2493684374704531,HD 142860,1.963,1.25,8,1
HD 142860_3,0.30657498807665096,0.09792867477817176,HD 142860,1.963,1.25,8,1
HD 142860_3,0.939342293989304,0.07702830500132932,HD 142860,1.963,1.25,8,1
HD 142860_3,0.4985388445333392,0.5094226835398173,HD 142860,1.963,1.25,8,1
HD 142860_3,0.6444600058948665,0.13007681762300305,HD 142860,1.963,1.25,8,1
HD 142860_3,0.27031689573457973,0.07343608551412116,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5521126728957726,0.0671383129557757,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5442429831870774,0.1965941546210733,HD 142860,1.963,1.25,8,1
HD 142860_3,1.6206167324053902,0.405741607262437,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5618123105557244,0.0907955406304845,HD 142860,1.963,1.25,8,1
HD 142860_3,0.22690724261828954,0.33249590694992465,HD 142860,1.963,1.25,8,1
HD 142860_3,0.16748885527867513,0.46285914523542054,HD 142860,1.963,1.25,8,1
HD 142860_3,0.42909538288306037,0.29001432980395286,HD 142860,1.963,1.25,8,1
HD 142860_3,0.7288573977332158,0.4651557134381486,HD 142860,1.963,1.25,8,1
HD 142860_3,0.25418933038459496,0.2734343497146196,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2894780133366306,0.06174379735655533,HD 142860,1.963,1.25,8,1
HD 142860_3,0.44623217419367883,0.08444198849456232,HD 142860,1.963,1.25,8,1
HD 142860_3,0.3019997935683632,0.32887330267188747,HD 142860,1.963,1.25,8,1
HD 142860_3,1.0699511339962628,0.12363026678411297,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2845189099493159,0.2813440164564087,HD 142860,1.963,1.25,8,1
HD 142860_3,0.3463141896190839,0.026182976640182785,HD 142860,1.963,1.25,8,1
HD 142860_3,0.7708120943520897,0.368870036691316,HD 142860,1.963,1.25,8,1
HD 142860_3,0.30182585223944347,0.042627454140317156,HD 142860,1.963,1.25,8,1
HD 142860_3,0.9530348974185705,0.47197887971097824,HD 142860,1.963,1.25,8,1
HD 142860_3,0.7382226461165227,0.16755267663948767,HD 142860,1.963,1.25,8,1
HD 142860_3,0.8837184434366111,0.003312108888571154,HD 142860,1.963,1.25,8,1
HD 142860_3,0.29950764469427477,0.13211995436924373,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2905100131785019,0.16064094693385866,HD 142860,1.963,1.25,8,1
HD 142860_3,0.32092509721989115,0.07608701465952124,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5336713869316704,0.25070230930570664,HD 142860,1.963,1.25,8,1
HD 142860_3,0.23109288064814565,0.1449623478758505,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2690812495677898,0.18745368318203998,HD 142860,1.963,1.25,8,1
HD 142860_3,0.8945981880208642,0.37014635325491774,HD 142860,1.963,1.25,8,1
HD 142860_3,3.133221880529173,0.04342956415953425,HD 142860,1.963,1.25,8,1
HD 142860_3,0.22666604320186717,0.28779711561934695,HD 142860,1.963,1.25,8,1
HD 142860_3,0.4457920443108412,0.31138668718236073,HD 142860,1.963,1.25,8,1
HD 142860_3,0.3696175341560143,0.09688835400427934,HD 142860,1.963,1.25,8,1
HD 142860_3,0.41620014887222956,0.06949758199873739,HD 142860,1.963,1.25,8,1
HD 142860_3,0.6806127215070871,0.37240062170626503,HD 142860,1.963,1.25,8,1
HD 142860_3,0.28854660375697233,0.020144424088085103,HD 142860,1.963,1.25,8,1
HD 142860_3,0.33613051839293495,0.07277833136493454,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5122466588266691,0.548375266084044,HD 142860,1.963,1.25,8,1
HD 142860_3,0.8831930550359199,0.41710004965720254,HD 142860,1.963,1.25,8,1
HD 142860_3,0.25978493445615636,0.010006605739244117,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2976963916575853,0.049011068881152385,HD 142860,1.963,1.25,8,1
HD 142860_3,0.23759661334680013,0.06083035561135227,HD 142860,1.963,1.25,8,1
HD 142860_3,2.023730797183305,0.17016290811190782,HD 142860,1.963,1.25,8,1
HD 142860_3,0.2706862232114139,0.08108505612606526,HD 142860,1.963,1.25,8,1
HD 142860_3,0.4579200533900209,0.2061515398859859,HD 142860,1.963,1.25,8,1
HD 142860_3,0.4394184117143768,0.15778305838844706,HD 142860,1.963,1.25,8,1
HD 142860_3,0.31717427513942653,0.008965811257792416,HD 142860,1.963,1.25,8,1
HD 142860_3,0.20359357505005465,0.5456760374955865,HD 142860,1.963,1.25,8,1
HD 142860_3,0.33986314972665843,0.3916808563353829,HD 142860,1.963,1.25,8,1
HD 142860_3,0.947903072103327,0.6888542646764146,HD 142860,1.963,1.25,8,1
HD 142860_3,7.59518282550258,0.24324582799060812,HD 142860,1.963,1.25,8,1
HD 142860_3,0.313436224055716,0.647568195392562,HD 142860,1.963,1.25,8,1
HD 142860_3,0.5368586297980119,0.16878509777313197,HD 142860,1.963,1.25,8,1
HD 142860_3,4.013481828239403,0.5105666006325656,HD 142860,1.963,1.25,8,1
HD 142860_3,0.3415104903033929,0.5174358559823585,HD 142860,1.963,1.25,8,1
HD 142860_3,1.1401112323506044,0.13544486364928446,HD 142860,1.963,1.25,8,1
HD 142860_3,0.25838692726917445,0.22490751201649684,HD 142860,1.963,1.25,8,1
HD 142860_3,2.248966890436985,0.1560211220934471,HD 142860,1.963,1.25,8,1
HD 142860_3,0.39804865466359995,0.18639411608954123,HD 142860,1.963,1.25,8,1
HD 142860_3,1.8878900236544645,0.008877517590096598,HD 142860,1.963,1.25,8,1
HD 142860_3,0.4484562921673009,0.11021306197906627,HD 142860,1.963,1.25,8,1
HD 142860_3,0.6936751969820341,0.23136469794282719,HD 142860,1.963,1.25,8,1
HD 142860_3,0.8375403399979552,0.33130574325464085,HD 142860,1.963,1.25,8,1
