PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 142860_5,0.7868542514107408,0.1065052277608403,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7889818051295856,0.13078572430961144,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7862638484195418,0.14084210166566397,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7848560743489998,0.1361794685814238,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7898670819022872,0.1134705780137057,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7867217473646538,0.10815199105542181,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7902656398884499,0.2096005039337566,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7843027095080822,0.12839913720262872,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7862265377876471,0.13111632374891816,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7869001893032003,0.10383375888171029,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7880379012219545,0.09976576242127379,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7905680228450696,0.15321648890354803,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7870882997580605,0.08481319770470722,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7902176601136495,0.09722079101466763,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7886349985265555,0.13989746575654755,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7969356716909162,0.2866490735638019,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7870042424728754,0.07466623608654548,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7952660084774587,0.19613685176647394,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7850892281663758,0.10385149194974964,HD 142860,2.443,1.25,8,5
HD 142860_5,0.788192009106947,0.1063177436555333,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7930925887981634,0.12819697728946156,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7963151122926319,0.22687306095957588,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7882146945797995,0.0859053906482549,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7832684015656951,0.13414485231563822,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7978562327134964,0.24051206294286054,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7874035691504969,0.09074853350729095,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7909614914940336,0.1557382132598996,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7846360720058271,0.10798081468698648,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7869493622920827,0.1287096641805962,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7909279927758543,0.12933748527584685,HD 142860,2.443,1.25,8,5
HD 142860_5,0.792023732008229,0.14554800804943335,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7842219006468211,0.1418937486676419,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7876364515830652,0.15921925051620991,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7914574967277765,0.1795487819685738,HD 142860,2.443,1.25,8,5
HD 142860_5,0.7874741516527837,0.09353509423197012,HD 142860,2.443,1.25,8,5
