PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 219134_2,0.3758279767125438,0.09935821449061201,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3763264915933334,0.09793850118016949,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3760720166845554,0.10341339439361227,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37632333805062534,0.07474861391790133,HD 219134,1.279,0.75,8,5
HD 219134_2,0.376417203866374,0.0955430349345038,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3769629959748548,0.09706399963033593,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3772442242383922,0.11255055375856071,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3771173872087453,0.08357209914177094,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37662258156560713,0.09621239765352062,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3766998782140806,0.056900982966534855,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3761589166875603,0.06299231529855846,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3751736409991816,0.11990138528256489,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37663451297626593,0.10682758256371634,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37635903549619903,0.09015326889699912,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37667256462006987,0.12304410407745296,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3773097653462729,0.07801480495564786,HD 219134,1.279,0.75,8,5
HD 219134_2,0.376628182832857,0.07341749968207376,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3767600790945596,0.08476670323674232,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37681899058784935,0.059047765155169143,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3772835336664102,0.0694016427968569,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3775732291875866,0.09496556960606549,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3758061101251648,0.10118337094061114,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37613674568574673,0.09191694126658999,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3775204716225135,0.08652804660858647,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3779858137062276,0.06455323527181564,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3766627767203959,0.09099004608604955,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3773823718622232,0.10576863805434851,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3756066633133954,0.1219057836755625,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3746493331249692,0.10466505502888815,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3760384681794177,0.08883265299525372,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37792927378160984,0.08545320030205289,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37545673560320997,0.10574519682040771,HD 219134,1.279,0.75,8,5
HD 219134_2,0.376927980479099,0.12227035889120186,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3769676059568493,0.09947029974925851,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3776794690248493,0.10073160274755993,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37635851869634135,0.0694555750764799,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37672170857492154,0.09207927390389468,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37729491734616766,0.08822470298951085,HD 219134,1.279,0.75,8,5
HD 219134_2,0.377352188976684,0.13558531624682216,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37645701120432523,0.11445615175249926,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3762825676872032,0.09868751864239686,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3773762626751246,0.0975643807249789,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3771236257432943,0.09487743685441044,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37652436271443457,0.0855754133919697,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37717264147741,0.11114669612497571,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3772344877543009,0.06813658426000235,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3777823165253617,0.08522991084168352,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37641018747540655,0.08933071137166212,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3768753974164645,0.08097164752376679,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3773132882698913,0.09551312517489834,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3762742000919354,0.09400987467106219,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37699170276893096,0.10320286049738465,HD 219134,1.279,0.75,8,5
HD 219134_2,0.37657169206655233,0.07868256731687466,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3760999484588697,0.09535832496371124,HD 219134,1.279,0.75,8,5
HD 219134_2,0.377320349079986,0.06186625604272457,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3755958967893075,0.09872811452833814,HD 219134,1.279,0.75,8,5
HD 219134_2,0.3771906312250382,0.08669033592034649,HD 219134,1.279,0.75,8,5
