PlanetID,StarName,SMA_AU,ecc,Rp_REarth,Mp_MEarth,d_pc,M_sol,L_sol,Sep,PA,3dDist,PhaseFunc,DetStatus,NDet,NObs,LastObs
HD 209100_11,HD 209100,0.917,0.107,1.174,2.072,3.638,0.72,0.222,0.198,45.94,0.896,0.079,0,0,1,2035.064
HD 65907 A_0,HD 65907 A,0.584,0.099,0.585,0.169,16.172,1.11,1.29,0.024,287.919,0.541,0.758,0,0,1,2035.066
HD 65907 A_1,HD 65907 A,1.316,0.075,0.982,0.805,16.172,1.11,1.29,0.047,228.385,1.414,0.018,0,0,1,2035.066
HD 65907 A_2,HD 65907 A,1.009,0.058,1.202,1.577,16.172,1.11,1.29,0.055,26.144,0.953,0.514,0,0,1,2035.066
HD 185144_1,HD 185144,0.747,0.07,0.5,0.186,5.764,0.87,0.434,0.075,295.751,0.71,0.029,0,0,1,2035.067
HD 185144_3,HD 185144,0.688,0.135,2.317,5.722,5.764,0.87,0.434,0.108,81.565,0.624,0.285,1,1,1,2035.067
HD 26965 A_1,HD 26965 A,0.482,0.058,1.38,2.132,5.01,0.86,0.41,0.073,224.477,0.509,0.052,1,1,1,2035.068
HD 26965 A_2,HD 26965 A,0.345,0.049,0.5,0.039,5.01,0.86,0.41,0.061,246.191,0.358,0.106,1,1,1,2035.068
HD 39091_1,HD 39091,3.12,0.028,1.191,2.067,18.287,1.08,1.533,0.14,182.643,3.178,0.08,0,0,1,2035.07
HD 39091_2,HD 39091,2.865,0.029,0.677,0.368,18.287,1.08,1.533,0.039,196.716,2.785,0.002,0,0,1,2035.07
HD 39091_3,HD 39091,3.55,0.072,1.069,0.977,18.287,1.08,1.533,0.19,192.87,3.606,0.461,0,0,1,2035.07
HD 39091_4,HD 39091,4.534,0.027,1.234,2.966,18.287,1.08,1.533,0.194,206.293,4.529,0.695,0,0,1,2035.07
HD 39091_5,HD 39091,1.437,0.051,1.31,1.559,18.287,1.08,1.533,0.08,98.275,1.504,0.457,1,1,1,2035.07
HD 39091_6,HD 39091,0.67,0.012,2.604,9.064,18.287,1.08,1.533,0.036,136.397,0.662,0.347,0,0,1,2035.07
HD 95735_0,HD 95735,0.673,0.041,0.901,0.817,2.546,0.44,0.02,0.251,79.217,0.675,0.496,1,3,3,2035.071
HD 95735_2,HD 95735,0.392,0.078,0.638,0.071,2.546,0.44,0.02,0.164,89.722,0.419,0.294,1,2,3,2035.071
HD 95735_3,HD 95735,0.164,0.146,0.847,0.43,2.546,0.44,0.02,0.065,221.51,0.181,0.144,1,2,3,2035.071
HD 95735_4,HD 95735,2.481,0.023,1.454,2.418,2.546,0.44,0.02,0.668,314.939,2.509,0.776,1,3,3,2035.071
HD 95735_6,HD 95735,0.163,0.047,1.008,0.827,2.546,0.44,0.02,0.065,111.291,0.166,0.283,1,2,3,2035.071
HD 55575_0,HD 55575,1.084,0.09,0.727,0.241,16.852,1.14,1.463,0.059,114.017,1.014,0.419,0,0,1,2035.073
HD 55575_1,HD 55575,0.133,0.053,0.578,0.071,16.852,1.14,1.463,0.006,329.611,0.126,0.653,0,0,1,2035.073
HD 86728 A_0,HD 86728 A,0.138,0.113,0.53,0.088,14.926,1.0,1.378,0.009,8.028,0.138,0.373,0,0,1,2035.074
HD 86728 A_1,HD 86728 A,1.194,0.049,0.519,0.058,14.926,1.0,1.378,0.053,235.831,1.248,0.033,0,0,1,2035.074
HD 86728 A_2,HD 86728 A,1.586,0.024,0.736,0.754,14.926,1.0,1.378,0.087,107.322,1.574,0.086,0,0,1,2035.074
HD 86728 A_3,HD 86728 A,0.34,0.077,0.971,0.786,14.926,1.0,1.378,0.02,211.67,0.365,0.08,0,0,1,2035.074
HD 86728 A_4,HD 86728 A,3.143,0.15,2.985,10.229,14.926,1.0,1.378,0.103,81.948,2.68,0.843,1,1,1,2035.074
HD 86728 A_5,HD 86728 A,0.238,0.132,1.155,1.277,14.926,1.0,1.378,0.005,131.4,0.227,0.003,0,0,1,2035.074
HD 86728 A_6,HD 86728 A,2.84,0.137,2.462,9.724,14.926,1.0,1.378,0.097,141.768,2.634,0.855,1,1,1,2035.074
