iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.489080260558346,-0.6872198138782455,0.07292347682148659,3.952933408637099,4.5393635350464585,55.646676570389765,-350.5947704042641,15.0,1.0,0.9693904790594016,-350.5947704042641,352.46545392799067,-0.09855796847580223,-0.4041408797754684,4.0,0.0,0.2762402125966352,0.2762402125966352
502,1,-1.1113913417609407,-0.7447314649951746,0.2760901568146181,3.9859935117843155,3.1791218565447674,42.3842175623989,-350.19867985697095,15.0,1.0,1.0,-350.19867985697095,352.3363743562112,-0.027663137948536587,-0.29271186298939256,3.0,0.0,0.2762402125966352,0.2762402125966352
503,1,-1.4704882344011434,-0.702986218525087,0.1259916441463016,3.5421846238250176,4.516235593602438,60.537143324021045,-351.4283209284406,15.0,1.0,0.8729283102690851,-351.4283209284406,352.9850216220276,0.08545102773734925,0.37165054645356577,4.0,0.0,0.2762402125966352,0.2762402125966352
504,1,-1.3542223464615795,-0.7178274533139835,-0.16190500050200285,3.7084868798546418,3.7463680246151942,45.3876346782221,-348.85213329185996,15.0,1.0,0.9906149857387186,-348.85213329185996,353.83401807927254,-0.06879950082509367,-0.32579300008080736,4.0,0.0,0.2762402125966352,0.2762402125966352
505,1,-1.4720016547401187,-0.63935000479281,-0.17877426415186726,3.6677445971536855,4.45765605593826,55.82219829655796,-350.3668056581956,15.0,1.0,0.9532437636433164,-350.3668056581956,351.8976640174825,-0.18915977917305327,-0.29383976530311884,4.0,0.0,0.2762402125966352,0.2762402125966352
506,1,-1.2575736570193694,-0.7515478757434515,0.01434344282608535,3.866465765745991,4.863811982467,60.739108937344675,-349.6422087075385,15.0,1.0,0.9990326492748065,-349.6422087075385,352.0552785204307,0.0005977976625217707,-0.09487457549488454,4.0,0.0,0.2762402125966352,0.2762402125966352
507,1,-1.0687140511470634,-0.7221091220798534,0.7033183376561336,4.29333075615479,4.364805863423914,64.55780016882726,-359.8260056080586,15.0,1.0,0.37932616480765446,-359.8260056080586,361.64740315008214,2.5591279504325826,2.682241199843986,4.0,0.0,0.2762402125966352,0.2762402125966352
508,1,-1.534713759180553,-0.7237707037922476,0.18950437295142386,3.704591825089512,3.959984438327145,49.65195024616681,-350.2311792082003,15.0,1.0,0.9924570585399003,-350.2311792082003,359.55679038500443,-2.709238994391228,-2.709238994391228,4.0,0.0,0.2762402125966352,0.2762402125966352
509,1,-0.9994361565796073,-0.7684884323198329,-0.1829371188429807,4.213468640068463,3.9108178044160526,48.92942880334078,-350.7286704794804,15.0,1.0,0.44618044325117906,-350.7286704794804,355.308428309053,-0.1612779418588275,2.1619486128207086,4.0,0.0,0.2762402125966352,0.2762402125966352
510,1,-1.1930636561273147,-0.7458608890859946,-0.23438395113029742,3.898625706278461,3.79742278376991,48.51192559249923,-348.1102458491124,15.0,1.0,0.8455095700296261,-348.1102458491124,351.81712871487304,-0.5096620097927484,0.5364416228521236,4.0,0.0,0.2762402125966352,0.2762402125966352
511,1,-1.135055102865195,-0.8065886798238324,0.4870140344424918,4.554467433706895,4.09556384098121,53.38239950302617,-349.61939863848806,15.0,1.0,0.9619001335544887,-349.61939863848806,351.0485755358317,0.057248206290921644,0.06914892373583825,4.0,0.0,0.2762402125966352,0.2762402125966352
