PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 693_4,1.9378189980190457,0.11227210842937821,HD 693,1.392,1.18,8,3
HD 693_4,2.2311857231377825,0.07894574232551839,HD 693,1.392,1.18,8,3
HD 693_4,2.0342136462813567,0.1538845240360311,HD 693,1.392,1.18,8,3
HD 693_4,2.1027817073842705,0.10514210339806057,HD 693,1.392,1.18,8,3
HD 693_4,1.9432233038828943,0.1536140632233809,HD 693,1.392,1.18,8,3
HD 693_4,2.214355299480411,0.11884095734167524,HD 693,1.392,1.18,8,3
HD 693_4,2.0646463900110588,0.1252273122020483,HD 693,1.392,1.18,8,3
HD 693_4,2.1033432204795304,0.13143579564363644,HD 693,1.392,1.18,8,3
HD 693_4,2.187614880136929,0.13403101488307717,HD 693,1.392,1.18,8,3
HD 693_4,2.078807356891823,0.13610559312158133,HD 693,1.392,1.18,8,3
HD 693_4,2.0567399628681398,0.10716092156317461,HD 693,1.392,1.18,8,3
HD 693_4,1.9222338795290737,0.10984968853233562,HD 693,1.392,1.18,8,3
HD 693_4,1.9800212130475265,0.12266112490031925,HD 693,1.392,1.18,8,3
HD 693_4,2.2296918422874117,0.17820181404712696,HD 693,1.392,1.18,8,3
HD 693_4,2.1498079717294027,0.16960417823460927,HD 693,1.392,1.18,8,3
HD 693_4,2.341710682795433,0.19234032982707056,HD 693,1.392,1.18,8,3
HD 693_4,2.2005063437036076,0.08395819484230818,HD 693,1.392,1.18,8,3
HD 693_4,2.0880311501550874,0.10800525271261822,HD 693,1.392,1.18,8,3
HD 693_4,1.9145997399321535,0.1283774977192272,HD 693,1.392,1.18,8,3
HD 693_4,2.1033654441315512,0.1282882033176286,HD 693,1.392,1.18,8,3
HD 693_4,3.886045083333795,0.4038222157448741,HD 693,1.392,1.18,8,3
HD 693_4,1.9202235803041106,0.13544602520323681,HD 693,1.392,1.18,8,3
HD 693_4,2.054482429651508,0.11470568802774496,HD 693,1.392,1.18,8,3
HD 693_4,2.053679601408659,0.10822666479288784,HD 693,1.392,1.18,8,3
HD 693_4,2.1017555409238997,0.14604937224127587,HD 693,1.392,1.18,8,3
HD 693_4,1.939775342098272,0.1451183238928043,HD 693,1.392,1.18,8,3
HD 693_4,1.9807340312615793,0.10684459132286185,HD 693,1.392,1.18,8,3
HD 693_4,2.0561072522880397,0.1434968494812761,HD 693,1.392,1.18,8,3
HD 693_4,2.0613163832887067,0.08165513490303845,HD 693,1.392,1.18,8,3
HD 693_4,2.119611055536301,0.1800590336049207,HD 693,1.392,1.18,8,3
HD 693_4,2.178004839817682,0.07793262830564118,HD 693,1.392,1.18,8,3
HD 693_4,1.8812241869791133,0.11493647264864375,HD 693,1.392,1.18,8,3
HD 693_4,2.1176132642005756,0.17965960150524446,HD 693,1.392,1.18,8,3
