PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 142860_2,5.077650278704549,0.07046420338691205,HD 142860,1.146,1.25,8,8
HD 142860_2,5.086726899187998,0.06974130110326383,HD 142860,1.146,1.25,8,8
HD 142860_2,5.088513438983778,0.07427154502018486,HD 142860,1.146,1.25,8,8
HD 142860_2,5.096632136088404,0.07043428891424043,HD 142860,1.146,1.25,8,8
HD 142860_2,5.085826751857974,0.07160925054472675,HD 142860,1.146,1.25,8,8
HD 142860_2,5.0909724113193615,0.07083436383215821,HD 142860,1.146,1.25,8,8
HD 142860_2,5.079876357580201,0.07186720787368626,HD 142860,1.146,1.25,8,8
HD 142860_2,5.089883148480715,0.06938089055286692,HD 142860,1.146,1.25,8,8
HD 142860_2,5.093973218004639,0.07127443621332089,HD 142860,1.146,1.25,8,8
HD 142860_2,5.0944030732301036,0.07742100315350063,HD 142860,1.146,1.25,8,8
HD 142860_2,5.098589794806941,0.07382648584580567,HD 142860,1.146,1.25,8,8
HD 142860_2,5.075077827474241,0.06916594246355143,HD 142860,1.146,1.25,8,8
HD 142860_2,5.0813835869840265,0.06632177890038979,HD 142860,1.146,1.25,8,8
HD 142860_2,5.083865931430252,0.07051759254909205,HD 142860,1.146,1.25,8,8
HD 142860_2,5.10889621712778,0.07204508609073859,HD 142860,1.146,1.25,8,8
HD 142860_2,5.090721346825516,0.07016135223355217,HD 142860,1.146,1.25,8,8
HD 142860_2,5.081830856111888,0.06723574507579765,HD 142860,1.146,1.25,8,8
HD 142860_2,5.089298564777922,0.0716910485136066,HD 142860,1.146,1.25,8,8
HD 142860_2,5.089549954663611,0.07002238944232413,HD 142860,1.146,1.25,8,8
HD 142860_2,5.08023470142276,0.06854116484760912,HD 142860,1.146,1.25,8,8
HD 142860_2,5.090891793239387,0.07322101883739336,HD 142860,1.146,1.25,8,8
HD 142860_2,5.10517474017502,0.07142485235866516,HD 142860,1.146,1.25,8,8
HD 142860_2,5.078567158870089,0.07343200643755748,HD 142860,1.146,1.25,8,8
HD 142860_2,5.0929018591263455,0.07090430071721741,HD 142860,1.146,1.25,8,8
HD 142860_2,5.075956939505853,0.07071646896344233,HD 142860,1.146,1.25,8,8
HD 142860_2,5.095509690886277,0.07262865868269544,HD 142860,1.146,1.25,8,8
HD 142860_2,5.090222653356543,0.07218485142329414,HD 142860,1.146,1.25,8,8
HD 142860_2,5.090017572698517,0.07147353557133357,HD 142860,1.146,1.25,8,8
HD 142860_2,5.08353009312767,0.06837722974601501,HD 142860,1.146,1.25,8,8
