PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 142373_1,2.2506102259501715,0.08953094254644745,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248119818644249,0.08556413204394023,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2502654582216186,0.0898026112975743,HD 142373,0.868,1.08,8,8
HD 142373_1,2.251489536300791,0.08360034328775967,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2531692759923714,0.09659180009739582,HD 142373,0.868,1.08,8,8
HD 142373_1,2.253142614425899,0.09251965173679856,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247544777063117,0.09970734101631379,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2518089750391317,0.08797909024150657,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240434610358923,0.09202005196251516,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247657287682629,0.10251200209151323,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2486405507268725,0.09714748792533044,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2473314106550464,0.10480162166684515,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2500623180929527,0.08893076326981907,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248598046696806,0.0957024729631909,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246722074389137,0.08707111198293638,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247101154471026,0.08220193310600796,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2514493499793398,0.0900166516819965,HD 142373,0.868,1.08,8,8
HD 142373_1,2.245966389580119,0.09411445204445995,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2464810247806777,0.09022967221126697,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246631384154841,0.09584373087980663,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246173659199907,0.09508335187975946,HD 142373,0.868,1.08,8,8
HD 142373_1,2.249254007926375,0.09240420925050055,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247753464977585,0.11339067620419425,HD 142373,0.868,1.08,8,8
HD 142373_1,2.24554392064449,0.08679121711667576,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2496849134361754,0.09624081149814247,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2568710510978325,0.0854341154215483,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2502574989370685,0.09609448693430857,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2461748154818117,0.09926349126728516,HD 142373,0.868,1.08,8,8
HD 142373_1,2.249669483469555,0.10543764862181053,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2532074791568677,0.10717064881694258,HD 142373,0.868,1.08,8,8
HD 142373_1,2.250851273245156,0.096100182350391,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246485745196674,0.09085607469609572,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2509544085728934,0.08236938841076588,HD 142373,0.868,1.08,8,8
HD 142373_1,2.250820335136015,0.08256134193381362,HD 142373,0.868,1.08,8,8
HD 142373_1,2.254893044847475,0.10045831854484713,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2482158643062182,0.09279897500655465,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244611868648709,0.09372741156111267,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2502388434189866,0.10549697485189408,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2542277174196292,0.10850142107820561,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242208918041174,0.09938669607130252,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2493602954535987,0.08751922725780709,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247086652082369,0.0909881612917254,HD 142373,0.868,1.08,8,8
