iteration,chain,alpha,beta,gamma,freq,e_alpha,e_beta,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.4823526953209534,-0.6306923653362624,-1.5291118605408887,0.9537262127708808,7.695323331871051,81.75349332317005,-142.72480049372456,11.0,1.0,0.6330105599609301,-142.72480049372456,147.50019645763504,0.47555497311230965,0.9361089983536317,3.0,0.0,0.2734792713340794,0.2734792713340794
502,1,-2.3543310436556455,-0.590142330218832,-1.8198287765856627,1.0187736061401353,5.055006689203063,58.57945274247578,-139.78449622974236,31.0,1.0,0.9820629320060063,-139.78449622974236,143.47133735392268,-0.45094468437494584,-0.45094468437494584,4.0,0.0,0.2734792713340794,0.2734792713340794
503,1,-2.845740756503602,-0.24071597391636246,-1.852107545317022,1.2678941194094338,4.523530970607117,59.88239604503353,-141.6462413319262,3.0,1.0,0.688357683236971,-141.6462413319262,143.03730989960272,0.32769184829138,0.43146889396496135,2.0,0.0,0.2734792713340794,0.2734792713340794
504,1,-2.0743801811382774,-0.15936642985489158,-1.7253792507351093,1.2865282102120361,8.006532203060708,83.8591842059238,-144.96097293484257,15.0,1.0,0.6851218216199355,-144.96097293484257,145.96153816577345,0.6278695401939274,0.704821227961105,4.0,0.0,0.2734792713340794,0.2734792713340794
505,1,-1.5941420324844895,-0.06605700602181841,-1.1955321217581432,1.213782347611442,7.51117437876123,86.69663972109123,-144.9866926280235,7.0,1.0,0.9766092909361521,-144.9866926280235,148.25503771187107,-0.035190985504840455,-0.36413728744116725,2.0,0.0,0.2734792713340794,0.2734792713340794
506,1,-2.157498257862745,-0.7646828418678808,-1.1180518270751918,1.0329055364157949,6.700896746511816,87.44317825923626,-140.955457208279,15.0,1.0,0.9397035447275873,-140.955457208279,147.30367366608934,-0.8380436841296728,-0.8380436841296728,4.0,0.0,0.2734792713340794,0.2734792713340794
507,1,-1.9187742782428163,0.02700132575269798,-5.085693552119033,1.0813430473857801,6.430958504567397,73.55621599980354,-142.34910890907804,15.0,1.0,0.6967814211927864,-142.34910890907804,144.3778357435635,0.4239359474998423,0.48898278810546003,4.0,0.0,0.2734792713340794,0.2734792713340794
508,1,-1.788901800575001,-0.0059124858978130135,-3.234416719114223,1.1887868240916146,5.819526717350932,80.38297035676314,-141.5072107359118,15.0,1.0,0.9160217832702855,-141.5072107359118,144.34634794130395,0.029226042238633454,-0.38243492452781425,3.0,0.0,0.2734792713340794,0.2734792713340794
509,1,-1.9082409375916018,-0.8066455204559215,0.061121597625726665,1.262680313454748,5.304642330466593,54.89749753817744,-142.02371630029307,11.0,1.0,0.8223880303327451,-142.02371630029307,143.5492796229423,0.30203175061038223,0.43912126451388644,3.0,0.0,0.2734792713340794,0.2734792713340794
510,1,-1.778181440637411,-0.016894931430126547,-4.108066288057871,0.903307015767436,4.558387873903327,63.059042199771895,-141.24225151980028,15.0,1.0,0.9932609830276752,-141.24225151980028,142.47390200661445,-0.2739226459587485,-0.5020901950318262,4.0,0.0,0.2734792713340794,0.2734792713340794
511,1,-0.1101319770454321,-0.28352160870394805,-3.0368906564551326,0.9133670721631004,5.963968605726602,71.72363659869977,-141.19837173694904,15.0,1.0,0.9718125085992957,-141.19837173694904,147.1380573961914,-0.142553267000892,-0.2058478946186426,4.0,0.0,0.2734792713340794,0.2734792713340794
512,1,-2.481518823721755,-0.9626610429594056,-2.3703036859905815,0.9170307515537475,7.464639243082253,88.0766911234531,-143.73184623828507,15.0,1.0,0.7162915652111387,-143.73184623828507,147.71261138936356,0.1791526848618048,0.867376677585014,4.0,0.0,0.2734792713340794,0.2734792713340794
513,1,-3.3499755563394595,0.21305203219286284,-4.638743341874959,0.9778880561177544,5.299817914120408,65.18305889942049,-142.3442356573974,15.0,1.0,0.9915929953689901,-142.3442356573974,145.6900923911206,-0.29113129782140845,-0.5291518289657233,4.0,0.0,0.2734792713340794,0.2734792713340794
514,1,-3.482148687241949,0.3266498973390224,-4.849981805837177,1.5314333864181628,5.129925441479408,63.21041919419506,-142.6361841722768,7.0,1.0,0.8691201331316515,-142.6361841722768,143.88845419543068,-0.2629603745242832,0.5242335577583788,3.0,0.0,0.2734792713340794,0.2734792713340794
515,1,-1.8090245001574594,-0.8028960193001708,0.3541842448254151,1.52895670379978,5.921722044899258,72.19884767251926,-142.65456901925572,15.0,1.0,0.8143093528336262,-142.65456901925572,146.31102405198848,0.2908339119373977,-0.5903407940143381,4.0,0.0,0.2734792713340794,0.2734792713340794
516,1,-1.8690798867732639,-0.9224661370784464,-0.3683218975260534,1.4040348980500255,6.204788210291635,68.2567311155124,-141.0972462447731,3.0,1.0,1.0,-141.0972462447731,143.09877952073526,-0.3852099276599006,-0.3852099276599006,2.0,0.0,0.2734792713340794,0.2734792713340794
517,1,-2.452685243465952,-1.4700379505108216,0.4023894521218061,2.909335074312768,5.150864274760859,73.30389829427168,-142.46452613820142,15.0,1.0,0.9469844667290388,-142.46452613820142,144.50691172370082,-0.019336300592186717,0.2401279063676327,3.0,0.0,0.2734792713340794,0.2734792713340794
