PlanetID,period,ecc,StarName,Rp_REarth,M_sol,FinalPosteriorEpoch,NDetectedEpochs
HD 142373_1,2.2429355675186575,0.10185162340986337,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240676622344644,0.09789373857623078,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236532049456442,0.11344135290415555,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236521787319328,0.09707753263351471,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246782125234385,0.095815893658624,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240141142664949,0.09862054095679074,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243621898107768,0.11240388793708553,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2421279925395177,0.1005916837324285,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2461781132338317,0.10169905379646342,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2399239389146492,0.10483675360475533,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2457607927928085,0.09851163326810808,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2459688861989204,0.1005976790277383,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2439991245269275,0.09889727804248494,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2413932366044733,0.10347745414119135,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241906253874623,0.10679302224446463,HD 142373,0.868,1.08,8,8
HD 142373_1,2.239551773597174,0.10149287089056654,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2408711860381803,0.09686112030416541,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2508889207277303,0.1014309749389324,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2432144867397295,0.10532502273581877,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243700340054037,0.10837567188878863,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242591643054905,0.09241330586737924,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2389915247231578,0.09844042223288334,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2440125357950063,0.09082388684856972,HD 142373,0.868,1.08,8,8
HD 142373_1,2.239633691339728,0.10829843590747994,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240968509405816,0.10171789440236989,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2454249080183435,0.10737904568838204,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247107674124704,0.09851416315228935,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241309336793537,0.10882235522582256,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241475067424446,0.11252084753475382,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2431777008400107,0.10632117811059426,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241412086592373,0.0956886587945205,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2482074220996022,0.08751096464429806,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2483291344823866,0.10287570322802089,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2404706531143,0.101326193906449,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2361071367597005,0.09305004935153942,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246325278351571,0.1081541203340831,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2414212285458275,0.1108960778692067,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246348265815112,0.10258209425969278,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242336271745014,0.095163493439316,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236434427926917,0.09794999940537896,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243724854497693,0.09744158673240029,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2449247263598506,0.11500095595714446,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2407543218422656,0.09291508966333654,HD 142373,0.868,1.08,8,8
HD 142373_1,2.239314729417353,0.0896094230923854,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2478297400128415,0.08400630858442107,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248781573800998,0.09613785479115892,HD 142373,0.868,1.08,8,8
HD 142373_1,2.24209787011945,0.09071616081900138,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240015190564054,0.10538416663181685,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2402770215654075,0.0975202740890084,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236519982853244,0.10275021884607573,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240793225338702,0.09234411667493617,HD 142373,0.868,1.08,8,8
HD 142373_1,2.24220572610135,0.10358346815572521,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2476585892097063,0.09796264386224862,HD 142373,0.868,1.08,8,8
HD 142373_1,2.235844872090628,0.10141993375853003,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240550235138278,0.08934423694334194,HD 142373,0.868,1.08,8,8
HD 142373_1,2.249112652678967,0.09497809475807127,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2457925791266704,0.09408514156744172,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244995120354195,0.09047409869966158,HD 142373,0.868,1.08,8,8
HD 142373_1,2.24370717528003,0.09202256612228449,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2480990599108677,0.09260857165668684,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2415705746990513,0.1028516650711069,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241886547042881,0.09087357673769131,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2448955397321737,0.10190960178577728,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246801087178273,0.10865555808152896,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241653172576406,0.09959247876683319,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2444212617700003,0.09742933623238449,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2462244505699536,0.0861232441587529,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248462857484857,0.08582020131913347,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246250042487899,0.09108232197281743,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2385305129712583,0.10069699209489857,HD 142373,0.868,1.08,8,8
HD 142373_1,2.245370770485962,0.11050501975756707,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2393121300285213,0.10277398586689265,HD 142373,0.868,1.08,8,8
HD 142373_1,2.249506967254744,0.09021141556859606,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244140529339285,0.09353351575834032,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2489516696716447,0.09535639333588457,HD 142373,0.868,1.08,8,8
HD 142373_1,2.239482811475409,0.10803753699431233,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2447205083808037,0.1035942653929833,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246850925815086,0.0990003189661186,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2400569112416826,0.09619577189626861,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242347524719311,0.1112763653717826,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247090080810598,0.1073363744357587,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2468608753349906,0.09687794096529458,HD 142373,0.868,1.08,8,8
HD 142373_1,2.238669240369769,0.10606444427974063,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2448950901313602,0.08901879744312603,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2386995140718358,0.10621517938797252,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2360005837933596,0.10259682301823711,HD 142373,0.868,1.08,8,8
HD 142373_1,2.245118846807897,0.0918053400579451,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242291618709006,0.09425649285965967,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240495672820884,0.09879013050288957,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2457511160043246,0.1147191080372477,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242308680257097,0.09795273688069667,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242950535425559,0.09282983599213558,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2428306937730915,0.10054205553712917,HD 142373,0.868,1.08,8,8
HD 142373_1,2.245465181053522,0.0977212919124332,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244678034057567,0.09734000911875404,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248035210116843,0.10626141007161874,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246713996436184,0.10230158549122838,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243079605257799,0.09536393501008941,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244093444179153,0.10613797772561169,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2438608576680967,0.1050983671961636,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2443410823017196,0.09162078459780278,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2421477574250064,0.10058389588173054,HD 142373,0.868,1.08,8,8
HD 142373_1,2.238161186946283,0.09799756172263804,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2449940538560336,0.10684892430223385,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241842790961655,0.1023602725214065,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247158874495538,0.1027035872073882,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248523201910532,0.09093324995202307,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2476316865964168,0.09481668874852305,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2406525444431438,0.09580516634766212,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2388338017315084,0.10192034230363659,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236006406912774,0.1017053911263807,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244447532274901,0.10438046069611703,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244047492165783,0.10083524820576267,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2409919466256003,0.10938173214730935,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2455238476726995,0.09593054253723696,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248931066888441,0.097796866714784,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2459317994331203,0.0966043290728231,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242971673177373,0.0871545419736533,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2447644481434796,0.10045626061023841,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2363694121912063,0.09572759559249569,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2458044310123633,0.09864924798194992,HD 142373,0.868,1.08,8,8
HD 142373_1,2.251403411114576,0.09340217138437806,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2470676115117927,0.1110619324648868,HD 142373,0.868,1.08,8,8
HD 142373_1,2.252239879119037,0.09830901907062525,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2492282245121307,0.09111149363435708,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2481212161982636,0.1040882328922036,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244066631838522,0.10160582777295693,HD 142373,0.868,1.08,8,8
HD 142373_1,2.244305072682449,0.09440269287874052,HD 142373,0.868,1.08,8,8
HD 142373_1,2.245048093674173,0.09454343221142765,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2405732343297817,0.1006058161374491,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2482258161065607,0.10861211619535094,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2442245578137157,0.08983692726106739,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246481183053286,0.10102130374993185,HD 142373,0.868,1.08,8,8
HD 142373_1,2.249560630761467,0.09231232370499447,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2433433990530816,0.08777386007691507,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2456318826500743,0.10294398555492579,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2416100817650393,0.09991219375984499,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2471355300554396,0.10244542016890643,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2391843587645663,0.08916006802676953,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246422075922462,0.10023982854023994,HD 142373,0.868,1.08,8,8
HD 142373_1,2.237167961805195,0.10254063985075107,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243055438852276,0.09486457520940805,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240722811610378,0.09813289174581663,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242249199210706,0.09904076904149445,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240235817886914,0.10489927404932814,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247718504113821,0.08480121569564068,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2449811307983807,0.10125724129079057,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2484517399769937,0.10066542230311598,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2450522843012464,0.11071539860442367,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240857422629261,0.0927381411721112,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242677116848775,0.10190142801293803,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243177854173665,0.09479468984017919,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248316713513964,0.09579372051770459,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2409634713183575,0.09887520240385515,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2437277201120915,0.08459250278325144,HD 142373,0.868,1.08,8,8
HD 142373_1,2.236816631230394,0.09343307992671468,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2456642397128834,0.10040029922669001,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2452111089099196,0.0949415058224346,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2407636388332643,0.103004502618398,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248273650427028,0.10564413362006833,HD 142373,0.868,1.08,8,8
HD 142373_1,2.240944211835497,0.10795351577933036,HD 142373,0.868,1.08,8,8
HD 142373_1,2.246473265842788,0.10572168383563608,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2393350621437267,0.10860993573713612,HD 142373,0.868,1.08,8,8
HD 142373_1,2.238114572914955,0.10163326161056759,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2451174403698215,0.101423980893951,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2509675800773934,0.09272300508602867,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241427154210588,0.09756101157747314,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2479125324407883,0.1099361602618215,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2478858865276075,0.08933181173967422,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2437517810769037,0.10559407208391466,HD 142373,0.868,1.08,8,8
HD 142373_1,2.242109648798085,0.09645825134994242,HD 142373,0.868,1.08,8,8
HD 142373_1,2.241877815764685,0.09576401251604304,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2424550330371145,0.10611934101370027,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2380869435421236,0.10744088153107262,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2450557248210785,0.10364511264682144,HD 142373,0.868,1.08,8,8
HD 142373_1,2.247221306729708,0.10357481832695685,HD 142373,0.868,1.08,8,8
HD 142373_1,2.248051881862851,0.10589919124507494,HD 142373,0.868,1.08,8,8
HD 142373_1,2.243597185082375,0.09727730546142245,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2448972489235244,0.09214703425408736,HD 142373,0.868,1.08,8,8
HD 142373_1,2.2421084232799013,0.11235459156399764,HD 142373,0.868,1.08,8,8
